controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,pd_solve_ms,hal_write_ms,sleep_ms
pd,00:07:25.444,1,-90.0,-90.009,-79.999,-89.968,0.095,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.009,-70.0,-89.968,0.095,-0.004,-90.0,-90.009,-74.9995,-89.968,0.095,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.999499999999998,0.0,0.0,0.0,-0.034424500000000004,0.0,0.0137698,-0.0206547,-0.0068849,-0.0137698,-0.003086202686164,0.035907448106998,0.030376556776175997,-0.002035103785146,-0.0008278388278560001,0.001431471306501,9.998999999999995,2.5247900002796086,0.2432759997645917,0.11240599997108802,0.0
pd,00:07:25.447,2,-90.0,-90.009,-79.999,-89.968,0.095,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.009,-70.0,-89.968,0.095,-0.004,-90.0,-90.009,-74.9995,-89.968,0.095,-0.004,0.0,0.0,765.9783331385152,0.0,0.0,0.0,0.0,0.0,4.999499999999998,0.0,0.0,0.0,-0.034424500000000004,0.0,0.0137698,-0.0206547,-0.0068849,-0.0137698,-0.003086202686164,0.035907448106998,0.030376556776175997,-0.002035103785146,-0.0008278388278560001,0.001431471306501,9.998999999999995,1.9709809998857963,0.2723679999689921,0.12122099997213809,0.0
pd,00:07:25.450,3,-90.0,-90.009,-79.999,-89.968,0.095,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.009,-70.0,-89.968,0.095,-0.004,-90.0,-90.009,-74.9995,-89.968,0.095,-0.004,0.0,0.0,907.2173941334252,0.0,0.0,0.0,0.0,0.0,4.999499999999998,0.0,0.0,0.0,-0.034424500000000004,0.0,0.0137698,-0.0206547,-0.0068849,-0.0137698,-0.003086202686164,0.035907448106998,0.030376556776175997,-0.002035103785146,-0.0008278388278560001,0.001431471306501,9.998999999999995,2.052703000117617,0.2475159999448806,0.12038800014124718,0.0
pd,00:07:25.453,4,-90.0,-90.009,-79.999,-89.968,0.095,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.009,-70.0,-89.968,0.095,-0.004,-90.0,-90.009,-74.9995,-89.968,0.095,-0.004,0.0,0.0,871.9094739293135,0.0,0.0,0.0,0.0,0.0,4.999499999999998,0.0,0.0,0.0,-0.034424500000000004,0.0,0.0137698,-0.0206547,-0.0068849,-0.0137698,-0.003086202686164,0.035907448106998,0.030376556776175997,-0.002035103785146,-0.0008278388278560001,0.001431471306501,9.998999999999995,1.9776100002673047,0.27244200009590713,0.14388799991138512,0.0
pd,00:07:25.455,5,-90.0,-90.009,-79.999,-89.968,0.095,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.009,-70.0,-89.968,0.095,-0.004,-90.0,-90.009,-74.9995,-89.968,0.095,-0.004,0.0,0.0,993.0584792574347,0.0,0.0,0.0,0.0,0.0,4.999499999999998,0.0,0.0,0.0,-0.034424500000000004,0.0,0.0137698,-0.0206547,-0.0068849,-0.0137698,-0.003086202686164,0.035907448106998,0.030376556776175997,-0.002035103785146,-0.0008278388278560001,0.001431471306501,9.998999999999995,2.460753999912413,1.1971740000262798,0.11740600029952475,0.0
pd,00:07:25.459,6,-90.0,-90.009,-79.999,-89.968,0.095,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.009,-70.0,-89.968,0.095,-0.004,-90.0,-90.009,-74.9995,-89.968,0.095,-0.004,0.0,0.0,643.6286939226517,0.0,0.0,0.0,0.0,0.0,4.999499999999998,0.0,0.0,0.0,-0.034424500000000004,0.0,0.0137698,-0.0206547,-0.0068849,-0.0137698,-0.003086202686164,0.035907448106998,0.030376556776175997,-0.002035103785146,-0.0008278388278560001,0.001431471306501,9.998999999999995,1.8410739999126235,0.17186800005219993,0.06929599976501777,0.0
pd,00:07:25.461,7,-90.0,-90.009,-79.999,-89.968,0.095,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.009,-70.0,-89.968,0.095,-0.004,-90.0,-90.009,-74.9995,-89.968,0.095,-0.004,0.0,0.0,1160.1982321566886,0.0,0.0,0.0,0.0,0.0,4.999499999999998,0.0,0.0,0.0,-0.034424500000000004,0.0,0.0137698,0.0206547,0.0068849,0.0068849,-0.003086202686164,0.035907448106998,0.030671306470921998,-0.0017764041514410002,-0.000362179487187,0.001224511599537,9.998999999999995,2.898657999594434,0.23914499979582615,0.11153600007673958,0.0
pd,00:07:25.465,8,-90.0,-90.009,-79.999,-89.968,0.095,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.009,-70.0,-89.968,0.095,-0.004,-90.0,-90.009,-74.9995,-89.968,0.095,-0.004,0.0,0.0,742.0703109915772,0.0,0.0,0.0,0.0,0.0,4.999499999999998,0.0,0.0,0.0,-0.0068849,0.0,0.0137698,0.0206547,0.0068849,0.0068849,-0.002323321123292,0.036687667887208,0.030671306470921998,-0.0017764041514410002,-0.000362179487187,0.001224511599537,9.998999999999995,1.9219259997953486,0.21905299990976346,0.10614699976940756,0.0
pd,00:07:25.467,9,-90.0,-90.009,-79.999,-89.968,0.095,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.009,-70.0,-89.968,0.095,-0.004,-90.0,-90.009,-74.9995,-89.968,0.095,-0.004,0.0,0.0,1066.9290143482237,0.0,0.0,0.0,0.0,0.0,4.999499999999998,0.0,0.0,0.0,-0.0068849,0.0,0.0137698,0.0206547,0.0068849,0.0068849,-0.002323321123292,0.036687667887208,0.030671306470921998,-0.0017764041514410002,-0.000362179487187,0.001224511599537,9.998999999999995,2.271940999889921,0.25168299998767907,0.13022100029047579,0.0
pd,00:07:25.470,10,-90.0,-90.009,-79.999,-89.968,0.095,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.009,-70.0,-89.968,0.095,-0.004,-90.0,-90.009,-74.9995,-89.968,0.095,-0.004,0.0,0.0,900.2843400309115,0.0,0.0,0.0,0.0,0.0,4.999499999999998,0.0,0.0,0.0,-0.0068849,0.0,0.0137698,0.0206547,0.0068849,0.0068849,-0.002323321123292,0.036687667887208,0.030671306470921998,-0.0017764041514410002,-0.000362179487187,0.001224511599537,9.998999999999995,1.7860759999166476,0.24968300022010226,0.12620200004676008,0.0
