controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,pd_solve_ms,hal_write_ms,sleep_ms
pd,00:15:19.163,1,-99.44,-115.634,1.944,-99.951,-14.286,28.327,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.830699999999999,-91.951,-21.69595,20.327,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-6.774699999999999,8.0,-7.40995,-8.0,0.0413094,-0.034424500000000004,0.0137698,-0.034424500000000004,-0.0413094,0.0137698,0.011737973137826,0.038976312575824,-0.010524297924165999,-0.0016556776557120003,-0.0032941086691770003,-0.001500457875489,65.94389146016483,3.683834999719693,1.4442270003200974,0.12979500024812296,0.0
pd,00:15:19.169,2,-99.44,-115.634,1.944,-99.951,-14.286,28.327,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.830699999999999,-91.951,-21.69595,20.327,699.7504170837504,699.7504170837504,-592.5748938271604,699.7504170837504,-648.139450383717,-699.7504170837504,8.0,8.0,-6.774699999999999,8.0,-7.40995,-8.0,0.0413094,-0.034424500000000004,0.0137698,-0.034424500000000004,-0.0413094,0.0137698,0.011737973137826,0.038976312575824,-0.010524297924165999,-0.0016556776557120003,-0.0032941086691770003,-0.001500457875489,65.94389146016483,2.59253100011847,0.2581080002528324,0.12909099996250006,0.0
pd,00:15:19.172,3,-99.44,-115.634,1.944,-99.951,-14.286,28.327,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.830699999999999,-91.951,-21.69595,20.327,1201.3760114572144,1201.3760114572144,-1017.3702581023988,1201.3760114572144,-1112.7670220121731,-1201.3760114572144,8.0,8.0,-6.774699999999999,8.0,-7.40995,-8.0,0.0413094,-0.034424500000000004,0.0137698,-0.034424500000000004,-0.0413094,0.0137698,0.011737973137826,0.038976312575824,-0.010524297924165999,-0.0016556776557120003,-0.0032941086691770003,-0.001500457875489,65.94389146016483,2.5803280000218365,1.1006750000888132,0.13009199983571307,0.0
pd,00:15:19.177,4,-99.44,-115.634,1.943,-99.951,-14.286,28.328,0.0,0.0,-0.2321399158733417,0.0,0.0,0.23213991587282626,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.807986008412666,-91.951,-21.69595,20.328,928.5596634934691,928.5596634934691,-783.5866620275979,928.5596634934691,-860.0725848129289,-928.5596634934691,8.0,8.0,-6.750986008412665,8.0,-7.40995,-8.0,0.0413094,-0.034424500000000004,0.0137698,-0.034424500000000004,-0.0413094,0.0137698,0.011737973137826,0.038976312575824,-0.010524297924165999,-0.0016556776557120003,-0.0032941086691770003,-0.001500457875489,65.94422358410174,1.9136850000904815,0.21947999994154088,0.08686999990459299,0.0
pd,00:15:19.179,5,-99.44,-115.634,1.943,-99.951,-14.286,28.328,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.831199999999999,-91.951,-21.69595,20.328,1729.2533498247783,1729.2533498247783,-1464.2885052978766,1729.2533498247783,-1601.7101074417644,-1729.2533498247783,8.0,8.0,-6.774199999999999,8.0,-7.40995,-8.0,0.0413094,-0.034424500000000004,0.0137698,-0.034424500000000004,-0.0413094,0.0137698,0.011737973137826,0.038976312575824,-0.010524297924165999,-0.0016556776557120003,-0.0032941086691770003,-0.001500457875489,65.94422358410174,1.7626869998821348,0.1758690000315255,0.07751800012556487,0.0
pd,00:15:19.181,6,-99.44,-115.634,1.943,-99.951,-14.286,28.328,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.831199999999999,-91.951,-21.69595,20.328,1909.9744990892532,1909.9744990892532,-1617.3186564663022,1909.9744990892532,-1769.1019424408014,-1909.9744990892532,8.0,8.0,-6.774199999999999,8.0,-7.40995,-8.0,0.0413094,-0.034424500000000004,0.0137698,-0.034424500000000004,-0.0413094,0.0137698,0.011737973137826,0.038976312575824,-0.010524297924165999,-0.0016556776557120003,-0.0032941086691770003,-0.001500457875489,65.94422358410174,2.3484219996134925,1.434134000191989,0.14996099980635336,0.0
pd,00:15:19.185,7,-99.44,-115.634,1.943,-99.951,-14.286,28.328,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.831199999999999,-91.951,-21.69595,20.328,982.7904633589128,982.7904633589128,-832.2023946107433,982.7904633589128,-910.3035242457969,-982.7904633589128,8.0,8.0,-6.774199999999999,8.0,-7.40995,-8.0,0.0137698,0.0137698,-0.0206547,-0.06884900000000001,-0.0,0.0481943,0.009848107447983999,0.038352136751655996,-0.011079120878982,-0.001345238095266,-0.002897435897496,-0.003173382173448,65.94422358410174,3.26174700012416,0.2416460001768428,0.25783099999898695,0.0
pd,00:15:19.189,8,-99.44,-115.634,1.943,-99.951,-14.286,28.328,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.831199999999999,-91.951,-21.69595,20.328,1018.3439150227617,1018.3439150227617,-862.3081686433991,1018.3439150227617,-943.2346866403641,-1018.3439150227617,8.0,8.0,-6.774199999999999,8.0,-7.40995,-8.0,0.0137698,0.0137698,-0.0206547,-0.06884900000000001,-0.0,0.0481943,0.009848107447983999,0.038352136751655996,-0.011079120878982,-0.001345238095266,-0.002897435897496,-0.003173382173448,65.94422358410174,2.1709990000999824,0.24214599989136332,0.11470300023574964,0.0
pd,00:15:19.192,9,-99.44,-115.634,1.943,-99.951,-14.286,28.328,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.831199999999999,-91.951,-21.69595,20.328,1514.872776523702,1514.872776523702,-1282.7563953408578,1514.872776523702,-1403.1414413002256,-1514.872776523702,8.0,8.0,-6.774199999999999,8.0,-7.40995,-8.0,0.0137698,0.0137698,-0.0206547,-0.06884900000000001,-0.0,0.0481943,0.009848107447983999,0.038352136751655996,-0.011079120878982,-0.001345238095266,-0.002897435897496,-0.003173382173448,65.94422358410174,2.4979209997582075,0.22873799980516196,0.106554000012693,0.0
pd,00:15:19.195,10,-99.44,-115.634,1.943,-99.952,-14.287,28.328,0.0,0.0,0.0,-0.341166748008787,-0.3411667480075749,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.831199999999999,-91.952,-21.662333325199242,20.328,1364.666992028632,1364.666992028632,-1155.5658921750446,1364.666992028632,-1258.109243013522,-1364.666992028632,8.0,8.0,-6.774199999999999,8.0,-7.375333325199241,-8.0,0.0137698,0.0137698,-0.0206547,-0.06884900000000001,-0.0,0.0481943,0.009848107447983999,0.038352136751655996,-0.011079120878982,-0.001345238095266,-0.002897435897496,-0.003173382173448,65.94431171609877,1.8548709999777202,0.21616399999402347,0.07981400040080189,0.0
pd,00:15:19.197,11,-99.44,-115.634,1.943,-99.952,-14.287,28.328,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.831199999999999,-91.952,-21.69645,20.328,1432.48087431694,1432.48087431694,-1212.9889923497267,1432.48087431694,-1326.7369267759561,-1432.48087431694,8.0,8.0,-6.774199999999999,8.0,-7.409449999999998,-8.0,0.0137698,0.0137698,-0.0206547,-0.06884900000000001,-0.0,0.0481943,0.009848107447983999,0.038352136751655996,-0.011079120878982,-0.001345238095266,-0.002897435897496,-0.003173382173448,65.94431171609877,1.7975939999814727,0.19925700007661362,0.06446199995480129,0.0
pd,00:15:19.199,12,-99.44,-115.634,1.943,-99.952,-14.287,28.328,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.831199999999999,-91.952,-21.69645,20.328,1866.4162865724775,1866.4162865724775,-1580.4346510624096,1866.4162865724775,-1728.6397693180552,-1866.4162865724775,8.0,8.0,-6.774199999999999,8.0,-7.409449999999998,-8.0,0.0137698,0.0137698,-0.0206547,-0.06884900000000001,-0.0,0.0481943,0.009848107447983999,0.038352136751655996,-0.011079120878982,-0.001345238095266,-0.002897435897496,-0.003173382173448,65.94431171609877,1.754058000187797,0.1382579998789879,0.06059199995434028,0.0
pd,00:15:19.202,13,-99.44,-115.634,1.943,-99.952,-14.287,28.328,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.831199999999999,-91.952,-21.69645,20.328,1980.7811097992917,1980.7811097992917,-1677.275924250295,1980.7811097992917,-1834.5623242502948,-1980.7811097992917,8.0,8.0,-6.774199999999999,8.0,-7.409449999999998,-8.0,0.0137698,0.0137698,-0.0619641,0.0275396,-0.0206547,0.0275396,0.009848107447983999,0.038352136751655996,-0.011928693528543999,-0.00241452991458,-0.0037252747253520005,-0.001569444444477,65.94431171609877,2.6650119998521404,0.26929399973596446,0.16412800005127792,0.0
pd,00:15:19.205,14,-99.44,-115.634,1.943,-99.952,-14.287,28.328,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.831199999999999,-91.952,-21.69645,20.328,1242.1126823128748,1242.1126823128748,-1051.7899665654845,1242.1126823128748,-1150.4214767453911,-1242.1126823128748,8.0,8.0,-6.774199999999999,8.0,-7.409449999999998,-8.0,-0.0068849,-0.0550792,-0.0619641,0.0275396,-0.0206547,0.0275396,0.013402442002274,0.03979120879071,-0.011928693528543999,-0.00241452991458,-0.0037252747253520005,-0.001569444444477,65.94431171609877,2.2654039998997177,0.25899799993567285,0.12290699987715925,0.0
pd,00:15:19.207,15,-99.44,-115.634,1.943,-99.952,-14.287,28.328,0.0,0.0,0.0,0.0,0.0,0.0,-80.6302,-71.9391,-11.6054,-79.3203,-29.1059,-7.123,-91.44,-107.634,-4.831199999999999,-91.952,-21.69645,20.328,1448.8096718480137,1448.8096718480137,-1226.8158098791018,1448.8096718480137,-1341.860352884283,-1448.8096718480137,8.0,8.0,-6.774199999999999,8.0,-7.409449999999998,-8.0,-0.0068849,-0.0550792,-0.0619641,0.0275396,-0.0206547,0.0275396,0.013402442002274,0.03979120879071,-0.011928693528543999,-0.00241452991458,-0.0037252747253520005,-0.001569444444477,65.94431171609877,1.8871679999392654,0.4943660001117678,0.16318399957526708,0.0
