controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,pd_solve_ms,hal_write_ms,sleep_ms
pd,00:13:56.944,1,-90.0,-90.0,0.0,-90.141,-0.009,-49.975,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-90.138,-0.009,-60.0,-90.0,-90.0,0.0,-90.1395,-0.009,-54.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015000000000071623,0.0,-5.012499999999996,-0.0068849,0.0068849,-0.0068849,-0.0,-0.0,0.0068849,-0.002826129426094,0.001161660561646,0.0012310134309979999,-0.0017074175824530002,-0.001155525030549,0.000327686202693,10.025000448877794,4.588085999785108,0.25301599998783786,0.12372099990898278,0.0
pd,00:13:56.949,2,-90.0,-90.0,0.0,-90.141,-0.009,-49.975,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-90.138,-0.009,-60.0,-90.0,-90.0,0.0,-90.1395,-0.009,-54.9875,0.0,0.0,0.0,0.14187840519574776,0.0,-474.11033736243905,0.0,0.0,0.0,0.0015000000000071623,0.0,-5.012499999999996,-0.0068849,0.0068849,-0.0068849,-0.0,-0.0,0.0068849,-0.002826129426094,0.001161660561646,0.0012310134309979999,-0.0017074175824530002,-0.001155525030549,0.000327686202693,10.025000448877794,2.646141999775864,0.24455299990222557,0.11764800001401454,0.0
pd,00:13:56.953,3,-90.0,-90.0,0.0,-90.141,-0.009,-49.975,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-90.138,-0.009,-60.0,-90.0,-90.0,0.0,-90.1395,-0.009,-54.9875,0.0,0.0,0.0,0.224406334712521,0.0,-749.8911684976458,0.0,0.0,0.0,0.0015000000000071623,0.0,-5.012499999999996,-0.0068849,0.0068849,-0.0068849,-0.0,-0.0,0.0068849,-0.002826129426094,0.001161660561646,0.0012310134309979999,-0.0017074175824530002,-0.001155525030549,0.000327686202693,10.025000448877794,2.3628479998478724,0.25218200016752235,0.11883199977091863,0.0
pd,00:13:56.956,4,-90.0,-90.0,0.0,-90.141,-0.009,-49.975,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-90.138,-0.009,-60.0,-90.0,-90.0,0.0,-90.1395,-0.009,-54.9875,0.0,0.0,0.0,0.24631806436458534,0.0,-823.112865084958,0.0,0.0,0.0,0.0015000000000071623,0.0,-5.012499999999996,-0.0068849,0.0068849,-0.0068849,-0.0,-0.0,0.0068849,-0.002826129426094,0.001161660561646,0.0012310134309979999,-0.0017074175824530002,-0.001155525030549,0.000327686202693,10.025000448877794,3.9693329999863636,0.2556459999141225,0.12262900008863653,0.0
pd,00:13:56.960,5,-90.0,-90.0,0.0,-90.141,-0.009,-49.975,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-90.138,-0.009,-60.0,-90.0,-90.0,0.0,-90.1395,-0.009,-54.9875,0.0,0.0,0.0,0.1679692439128641,0.0,-561.2972234087996,0.0,0.0,0.0,0.0015000000000071623,0.0,-5.012499999999996,0.0550792,-0.034424500000000004,-0.0068849,-0.0137698,-0.0137698,-0.0,-0.0024620268619959997,0.0008669108669,0.001178998778984,-0.002121336996381,-0.0018108974359350002,-0.00020695970696400003,10.025000448877794,6.580159999884927,0.5373840003812802,0.12188800019430346,0.0
pd,00:13:56.967,6,-90.0,-90.0,0.0,-90.141,-0.009,-49.975,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-90.138,-0.009,-60.0,-90.0,-90.0,0.0,-90.1395,-0.009,-54.9875,0.0,0.0,0.0,0.10123344274956939,0.0,-338.2884211881315,0.0,0.0,0.0,0.0015000000000071623,0.0,-5.012499999999996,0.0550792,-0.034424500000000004,-0.0068849,-0.0137698,-0.0137698,-0.0,-0.0024620268619959997,0.0008669108669,0.001178998778984,-0.002121336996381,-0.0018108974359350002,-0.00020695970696400003,10.025000448877794,1.793982999970467,0.18233199989481363,0.0857579998410074,0.0
pd,00:13:56.970,7,-90.0,-90.0,0.0,-90.141,-0.009,-49.975,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-90.138,-0.009,-60.0,-90.0,-90.0,0.0,-90.1395,-0.009,-54.9875,0.0,0.0,0.0,0.3505770645269274,0.0,-1171.5116906274377,0.0,0.0,0.0,0.0015000000000071623,0.0,-5.012499999999996,0.0550792,-0.034424500000000004,-0.0068849,-0.0137698,-0.0137698,-0.0,-0.0024620268619959997,0.0008669108669,0.001178998778984,-0.002121336996381,-0.0018108974359350002,-0.00020695970696400003,10.025000448877794,1.7323729998679482,0.13975799993204419,0.17536900031700497,0.0
pd,00:13:56.972,8,-90.0,-90.0,0.0,-90.141,-0.009,-49.975,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-90.138,-0.009,-60.0,-90.0,-90.0,0.0,-90.1395,-0.009,-54.9875,0.0,0.0,0.0,0.354089149031981,0.0,-1183.2479063484916,0.0,0.0,0.0,0.0015000000000071623,0.0,-5.012499999999996,0.0550792,-0.034424500000000004,-0.0068849,-0.0137698,-0.0137698,-0.0,-0.0024620268619959997,0.0008669108669,0.001178998778984,-0.002121336996381,-0.0018108974359350002,-0.00020695970696400003,10.025000448877794,1.7541130000608973,0.16784999979790882,0.07405499991364195,0.0
pd,00:13:56.974,9,-90.0,-90.0,0.0,-90.141,-0.009,-49.975,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-90.138,-0.009,-60.0,-90.0,-90.0,0.0,-90.1395,-0.009,-54.9875,0.0,0.0,0.0,0.3623275742916516,0.0,-1210.7779774245564,0.0,0.0,0.0,0.0015000000000071623,0.0,-5.012499999999996,0.0550792,-0.034424500000000004,-0.0068849,-0.0137698,-0.0137698,-0.0,-0.0024620268619959997,0.0008669108669,0.001178998778984,-0.002121336996381,-0.0018108974359350002,-0.00020695970696400003,10.025000448877794,1.7022429997268773,0.1320540000051551,0.09225799976775306,0.0
pd,00:13:56.976,10,-90.0,-90.0,0.0,-90.141,-0.009,-49.975,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-90.138,-0.009,-60.0,-90.0,-90.0,0.0,-90.1395,-0.009,-54.9875,0.0,0.0,0.0,0.3767790154509665,0.0,-1259.0698766319317,0.0,0.0,0.0,0.0015000000000071623,0.0,-5.012499999999996,0.0550792,-0.034424500000000004,-0.0068849,-0.0137698,-0.0137698,-0.0,-0.0024620268619959997,0.0008669108669,0.001178998778984,-0.002121336996381,-0.0018108974359350002,-0.00020695970696400003,10.025000448877794,1.7701870001474163,0.14160899991111364,0.06323999969026772,0.0
