controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,solve_ms,hal_write_ms,sleep_ms
invdyn,00:59:41.398,1,-90.006,-89.983,0.02,-89.963,0.04,-59.973,0.0,0.0,0.0,0.0,0.0,0.0,-90.006,-89.983,0.02,-89.963,0.04,-70.0,-90.006,-89.983,0.02,-89.963,0.04,-64.9865,0.0,0.0,0.0,0.0,0.0,-125.3375,0.0,0.0,0.0,0.0,0.0,-5.013500000000008,-0.0206547,-0.0137698,-0.0413094,-0.0068849,-0.0,-0.5576769,0.011980708180558,-0.010472283272152,-0.001074969474956,0.002345543345592,-0.00043116605617500006,0.007640262515421,10.027000000000001,2.041467000708508,0.2352920000703307,0.08777700077189365,18.021894999947108
invdyn,00:59:41.418,2,-90.006,-89.983,0.02,-89.963,0.04,-59.98,0.0,0.0,0.0,0.0,0.0,-0.33867171134581253,-90.006,-89.983,0.02,-89.963,0.04,-70.0,-90.006,-89.983,0.02,-89.963,0.04,-64.99,0.0,0.0,0.0,0.0,0.0,-121.19609098878793,0.0,0.0,0.0,0.0,0.0,-5.009999999999998,-0.0481943,-0.0068849,-0.0,-0.034424500000000004,0.0206547,-0.2478564,0.01196336996322,-0.010506959706828,-0.000797557997548,0.001483211233242,-0.000258699633705,0.00206959706964,10.020000000000003,2.2326309999698424,1.2659430003623129,0.13573900014307583,16.40775499981828
invdyn,00:59:41.439,3,-90.006,-89.983,0.02,-89.963,0.04,-59.991,0.0,0.0,0.0,0.0,0.0,-0.5394287852216962,-90.006,-89.983,0.02,-89.963,0.04,-70.0,-90.006,-89.983,0.02,-89.963,0.04,-64.99549999999999,0.0,0.0,0.0,0.0,0.0,-122.70778889278616,0.0,0.0,0.0,0.0,0.0,-5.004499999999993,0.0275396,-0.034424500000000004,-0.0068849,0.0413094,-0.0413094,-0.1996621,0.012292796092642,-0.00996947496935,5.2014652013999995e-05,0.0026387362637910004,-0.001500457875489,0.004208180708268,10.009,2.0821329999307636,0.23253400013345527,0.10468300024513155,17.858600999716145
invdyn,00:59:41.459,4,-90.006,-89.983,0.02,-89.963,0.04,-60.0,0.0,0.0,0.0,0.0,0.0,-0.436053737481101,-90.006,-89.983,0.02,-89.963,0.04,-70.0,-90.006,-89.983,0.02,-89.963,0.04,-65.0,0.0,0.0,0.0,0.0,0.0,-121.12603818919013,0.0,0.0,0.0,0.0,0.0,-5.0,-0.0413094,-0.0206547,0.034424500000000004,-0.0068849,-0.034424500000000004,-4.8056602,0.012587545787387999,-0.01048962148949,-0.00024273504273199999,0.001327991453019,-0.00051739926741,0.0038115079365870002,10.0,3.317798000352923,0.250532999416464,0.12736799999402137,16.35538499976974
invdyn,00:59:41.480,5,-90.006,-89.983,0.02,-89.963,0.04,-60.055,0.0,0.0,0.0,0.0,0.0,-2.7184068064246096,-90.006,-89.983,0.02,-89.963,0.04,-70.0,-90.006,-89.983,0.02,-89.963,0.04,-65.0275,0.0,0.0,0.0,0.0,0.0,-122.88434404496766,0.0,0.0,0.0,0.0,0.0,-4.972500000000004,0.0068849,-0.0275396,0.0068849,0.0068849,0.0206547,-6.609504,0.011980708180558,-0.01048962148949,-0.000797557997548,0.002190323565369,-0.000500152625163,0.004156440781527,9.945,2.0920409997415845,0.23112599956220947,0.09116500041272957,17.651326000304834
invdyn,00:59:41.500,6,-90.006,-89.983,0.02,-89.963,0.04,-60.186,0.0,0.0,0.0,0.0,0.0,-6.480478192154377,-90.006,-89.983,0.02,-89.963,0.04,-70.0,-90.006,-89.983,0.02,-89.963,0.04,-65.093,0.0,0.0,0.0,0.0,0.0,-121.37292553015828,0.0,0.0,0.0,0.0,0.0,-4.907000000000004,0.0068849,0.0068849,0.0275396,0.0137698,0.0068849,-7.0707923,0.012500854700698,-0.00996947496935,3.4676434676e-05,0.0022593101343570004,-0.000189713064717,0.002793956044014,9.814,2.0340970004326664,0.2241629999844008,0.08272099967143731,17.80313900053443
invdyn,00:59:41.520,7,-90.006,-89.983,0.02,-89.963,0.04,-60.325,0.0,0.0,0.0,0.0,0.0,-6.849894914935757,-90.006,-89.983,0.02,-89.963,0.04,-70.0,-90.006,-89.983,0.02,-89.963,0.04,-65.1625,0.0,0.0,0.0,0.0,0.0,-119.19556349280944,0.0,0.0,0.0,0.0,0.0,-4.8374999999999915,-0.0413094,0.0275396,-0.0206547,-0.0,0.0068849,-7.0157131,0.011668620268474,-0.010506959706828,-0.001074969474956,0.0017936507936880002,-0.00034493284494,0.004932539682642001,9.674999999999997,2.056967000498844,0.22227399949770188,0.08233199969254201,17.698863000077836
invdyn,00:59:41.540,8,-90.006,-89.983,0.02,-89.963,0.04,-60.465,0.0,0.0,0.0,0.0,0.0,-6.926110331324264,-90.006,-89.983,0.02,-89.963,0.04,-70.0,-90.006,-89.983,0.02,-89.963,0.04,-65.2325,0.0,0.0,0.0,0.0,0.0,-117.92939644495814,0.0,0.0,0.0,0.0,0.0,-4.767499999999998,-0.0137698,-0.0137698,0.0068849,-0.0481943,0.034424500000000004,-7.9314048,0.011772649572502,-0.009726739926618,-0.000797557997548,0.00241452991458,-0.000258699633705,-1.7246642247e-05,9.534999999999997,1.9952450002165278,0.2220149999629939,0.07799900049576536,17.76077000067744
invdyn,00:59:41.560,9,-90.006,-89.983,0.02,-89.963,0.04,-60.618,0.0,0.0,0.0,0.0,0.0,-7.571660476201648,-90.006,-89.983,0.02,-89.963,0.04,-70.0,-90.006,-89.983,0.02,-89.963,0.04,-65.309,0.0,0.0,0.0,0.0,0.0,-116.07404997994192,0.0,0.0,0.0,0.0,0.0,-4.690999999999995,0.034424500000000004,0.0275396,0.0068849,0.034424500000000004,0.0206547,-7.0983319,0.01187667887653,-0.009986813186687999,-0.00024273504273199999,0.002190323565369,-0.000810592185609,0.003983974359057001,9.381999999999998,2.3823500005164533,0.22258900025917683,0.08068399984040298,17.374830999870028
invdyn,00:59:41.581,10,-90.006,-89.983,0.02,-89.963,0.04,-60.763,0.0,0.0,0.0,0.0,0.0,-7.16181396389481,-90.006,-89.983,0.02,-89.963,0.04,-70.0,-90.006,-89.983,0.02,-89.963,0.04,-65.3815,0.0,0.0,0.0,0.0,0.0,-114.05806135258307,0.0,0.0,0.0,0.0,0.0,-4.6185000000000045,-0.0550792,-0.0275396,0.0068849,-0.0137698,0.0137698,-7.2084903,0.012188766788613999,-0.010472283272152,0.000294749694746,0.00258699633705,-0.000500152625163,0.0029491758242370003,9.237000000000002,1.9614309994722134,0.22043999979359796,0.08140600039041601,17.792769000152475
