controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,pd_solve_ms,hal_write_ms,sleep_ms
pd,00:11:47.632,1,-90.0,-90.0,0.0,-87.305,-69.994,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.305,-80.0,-0.086,-90.0,-90.0,0.0,-87.305,-74.997,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.003,0.0,0.0068849,0.0137698,-0.0275396,-0.0275396,-0.0068849,0.0206547,-0.002548717948686,0.001074969474956,0.001092307692294,0.001276251526278,0.002311050061098,0.001310744810772,10.006,2.092777000143542,0.21072099980301573,0.10488799989616382,0.0
pd,00:11:47.634,2,-90.0,-90.0,0.0,-87.305,-69.994,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.305,-80.0,-0.086,-90.0,-90.0,0.0,-87.305,-74.997,-0.086,0.0,0.0,0.0,0.0,-886.752151453685,0.0,0.0,0.0,0.0,0.0,-5.003,0.0,0.0068849,0.0137698,-0.0275396,-0.0275396,-0.0068849,0.0206547,-0.002548717948686,0.001074969474956,0.001092307692294,0.001276251526278,0.002311050061098,0.001310744810772,10.006,2.278088999901229,0.23903500004962552,1.0085829999297857,0.0
pd,00:11:47.638,3,-90.0,-90.0,0.0,-87.305,-69.994,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.305,-80.0,-0.086,-90.0,-90.0,0.0,-87.305,-74.997,-0.086,0.0,0.0,0.0,0.0,-652.1257664242651,0.0,0.0,0.0,0.0,0.0,-5.003,0.0,0.0068849,0.0137698,-0.0275396,-0.0275396,-0.0068849,0.0206547,-0.002548717948686,0.001074969474956,0.001092307692294,0.001276251526278,0.002311050061098,0.001310744810772,10.006,3.2074509999802103,0.25816400011535734,0.1266469998881803,0.0
pd,00:11:47.643,4,-90.0,-90.0,0.0,-87.305,-69.994,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.305,-80.0,-0.086,-90.0,-90.0,0.0,-87.305,-74.997,-0.086,0.0,0.0,0.0,0.0,-605.4270892094634,0.0,0.0,0.0,0.0,0.0,-5.003,0.0,-0.0137698,0.0,-0.034424500000000004,0.0068849,0.0206547,0.0413094,-0.0024620268619959997,0.0014564102563919999,0.000884249084238,0.0017936507936880002,0.001586691086724,0.002017857142899,10.006,3.606132000186335,0.2557759999035625,0.13197999987824005,0.0
pd,00:11:47.647,5,-90.0,-90.0,0.0,-87.305,-69.994,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.305,-80.0,-0.086,-90.0,-90.0,0.0,-87.305,-74.997,-0.086,0.0,0.0,0.0,0.0,-606.4419083289984,0.0,0.0,0.0,0.0,0.0,-5.003,0.0,-0.0137698,0.0,-0.034424500000000004,0.0068849,0.0206547,0.0413094,-0.0024620268619959997,0.0014564102563919999,0.000884249084238,0.0017936507936880002,0.001586691086724,0.002017857142899,10.006,2.5067359997592575,0.21894200017413823,0.10466499998074141,0.0
pd,00:11:47.649,6,-90.0,-90.0,0.0,-87.305,-69.994,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.305,-80.0,-0.086,-90.0,-90.0,0.0,-87.305,-74.997,-0.086,0.0,0.0,0.0,0.0,-856.7038014207561,0.0,0.0,0.0,0.0,0.0,-5.003,0.0,-0.0137698,0.0,-0.034424500000000004,0.0068849,0.0206547,0.0413094,-0.0024620268619959997,0.0014564102563919999,0.000884249084238,0.0017936507936880002,0.001586691086724,0.002017857142899,10.006,1.736002000143344,0.14473999999609077,0.06088899999667774,0.0
pd,00:11:47.651,7,-90.0,-90.0,0.0,-87.305,-69.994,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.305,-80.0,-0.086,-90.0,-90.0,0.0,-87.305,-74.997,-0.086,0.0,0.0,0.0,0.0,-1245.6430554434287,0.0,0.0,0.0,0.0,0.0,-5.003,0.0,-0.0137698,0.0,-0.034424500000000004,0.0068849,0.0206547,0.0413094,-0.0024620268619959997,0.0014564102563919999,0.000884249084238,0.0017936507936880002,0.001586691086724,0.002017857142899,10.006,1.748538999891025,0.18486899989511585,0.08648099992569769,0.0
pd,00:11:47.654,8,-90.0,-90.0,0.0,-87.305,-69.994,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.305,-80.0,-0.086,-90.0,-90.0,0.0,-87.305,-74.997,-0.086,0.0,0.0,0.0,0.0,-1151.5806668861815,0.0,0.0,0.0,0.0,0.0,-5.003,0.0,-0.0137698,0.0,-0.034424500000000004,0.0068849,0.0206547,0.0413094,-0.0024620268619959997,0.0014564102563919999,0.000884249084238,0.0017936507936880002,0.001586691086724,0.002017857142899,10.006,1.7697049997877912,0.14899899997544708,0.06174000009195879,0.0
pd,00:11:47.656,9,-90.0,-90.0,0.0,-87.305,-69.994,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.305,-80.0,-0.086,-90.0,-90.0,0.0,-87.305,-74.997,-0.086,0.0,0.0,0.0,0.0,-1222.2799925442685,0.0,0.0,0.0,0.0,0.0,-5.003,0.0,-0.0137698,0.0,-0.034424500000000004,0.0068849,0.0206547,0.0413094,-0.0024620268619959997,0.0014564102563919999,0.000884249084238,0.0017936507936880002,0.001586691086724,0.002017857142899,10.006,1.7341499997201026,0.14344299961521756,0.08596300040153437,0.0
pd,00:11:47.658,10,-90.0,-90.0,0.0,-87.305,-69.994,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.305,-80.0,-0.086,-90.0,-90.0,0.0,-87.305,-74.997,-0.086,0.0,0.0,0.0,0.0,-1225.9933928487965,0.0,0.0,0.0,0.0,0.0,-5.003,0.0,-0.0137698,0.0,-0.034424500000000004,0.0068849,0.0206547,0.0413094,-0.0024620268619959997,0.0014564102563919999,0.000884249084238,0.0017936507936880002,0.001586691086724,0.002017857142899,10.006,2.0535740000013902,0.23842400014473242,0.11681299974952708,0.0
