controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,solve_ms,hal_write_ms,sleep_ms
invdyn,00:59:30.128,1,-90.006,-89.983,0.02,-89.963,0.04,-39.804,0.0,0.0,0.0,0.0,0.0,0.0,-90.006,-89.983,0.02,-89.963,0.04,-50.0,-90.006,-89.983,0.02,-89.963,0.04,-44.902,0.0,0.0,0.0,0.0,0.0,-127.44999999999997,0.0,0.0,0.0,0.0,0.0,-5.097999999999999,-0.034424500000000004,0.0137698,0.0275396,0.0206547,-0.0757339,-0.1101584,0.011772649572502,-0.009934798534674,-0.00052014652014,0.0017246642247000002,-0.0008968253968440001,0.0032941086691770003,10.195999999999998,2.001894000386528,0.2890879995902651,0.12101699940103572,17.670343000645516
invdyn,00:59:30.148,2,-90.006,-89.983,0.02,-89.963,0.04,-39.808,0.0,0.0,0.0,0.0,0.0,-0.1960940191917751,-90.006,-89.983,0.02,-89.963,0.04,-50.0,-90.006,-89.983,0.02,-89.963,0.04,-44.903999999999996,0.0,0.0,0.0,0.0,0.0,-124.91189022522997,0.0,0.0,0.0,0.0,0.0,-5.0959999999999965,-0.0206547,0.0275396,-0.0068849,-0.034424500000000004,0.0275396,-0.1583527,0.01239682539667,-0.00996947496935,0.000294749694746,0.002655982906038,-0.00034493284494,0.0036907814408580005,10.192,2.112187999955495,0.2383109995207633,0.11279499994998332,17.593418999240384
invdyn,00:59:30.168,3,-90.006,-89.983,0.02,-89.963,0.04,-39.81,0.0,0.0,0.0,0.0,0.0,-0.09813647796546815,-90.006,-89.983,0.02,-89.963,0.04,-50.0,-90.006,-89.983,0.02,-89.963,0.04,-44.905,0.0,0.0,0.0,0.0,0.0,-125.00133880836226,0.0,0.0,0.0,0.0,0.0,-5.094999999999999,0.0619641,0.0550792,-0.0137698,-0.034424500000000004,-0.0,-0.1239282,0.0104029304028,-0.010732356532222,-0.00052014652014,0.0016556776557120003,-0.0009658119658320001,0.0036907814408580005,10.189999999999998,1.999023000280431,0.22392200025933562,0.0907949997781543,17.744768000738986
invdyn,00:59:30.189,4,-90.006,-89.983,0.02,-89.963,0.04,-39.812,0.0,0.0,0.0,0.0,0.0,-0.09796571215000291,-90.006,-89.983,0.02,-89.963,0.04,-50.0,-90.006,-89.983,0.02,-89.963,0.04,-44.906,0.0,0.0,0.0,0.0,0.0,-124.7593344233195,0.0,0.0,0.0,0.0,0.0,-5.094000000000001,0.0068849,-0.034424500000000004,-0.0481943,0.0137698,0.0481943,-0.0757339,0.01239682539667,-0.00996947496935,-0.00024273504273199999,0.001500457875489,-0.001569444444477,0.004432387057479,10.188000000000002,2.6170310002271435,0.5785459998151055,0.13183100054448005,16.70941500015033
invdyn,00:59:30.209,5,-90.006,-89.983,0.02,-89.963,0.04,-39.814,0.0,0.0,0.0,0.0,0.0,-0.09896777999327819,-90.006,-89.983,0.02,-89.963,0.04,-50.0,-90.006,-89.983,0.02,-89.963,0.04,-44.907,0.0,0.0,0.0,0.0,0.0,-126.01072587628744,0.0,0.0,0.0,0.0,0.0,-5.092999999999996,0.0206547,-0.0137698,0.0068849,-0.0068849,-0.0137698,-4.5164944,0.012292796092642,-0.010524297924165999,0.00031208791208399997,0.001414224664254,-0.000569139194151,0.007105616605764001,10.186,1.9277100000181235,0.2243290000478737,0.07642499986104667,17.832100000305218
invdyn,00:59:30.229,6,-90.006,-89.983,0.02,-89.963,0.04,-39.859,0.0,0.0,0.0,0.0,0.0,-2.2269589635888236,-90.006,-89.983,0.02,-89.963,0.04,-50.0,-90.006,-89.983,0.02,-89.963,0.04,-44.929500000000004,0.0,0.0,0.0,0.0,0.0,-125.46439360974111,0.0,0.0,0.0,0.0,0.0,-5.070500000000003,-0.0068849,-0.0481943,0.0275396,-0.0481943,-0.0206547,-8.4133478,0.012292796092642,-0.010246886446757999,3.4676434676e-05,0.0018798840049230002,-0.00043116605617500006,0.001362484737513,10.140999999999998,1.9331170005898457,0.21866299994144356,0.07722099962848006,17.827045000558428
invdyn,00:59:30.249,7,-90.006,-89.983,0.02,-89.963,0.04,-39.996,0.0,0.0,0.0,0.0,0.0,-6.781933339628009,-90.006,-89.983,0.02,-89.963,0.04,-50.0,-90.006,-89.983,0.02,-89.963,0.04,-44.998000000000005,0.0,0.0,0.0,0.0,0.0,-123.80741082050795,0.0,0.0,0.0,0.0,0.0,-5.0020000000000024,-0.034424500000000004,-0.034424500000000004,0.0068849,-0.0550792,-0.0137698,-7.380612800000001,0.011980708180558,-0.00996947496935,-0.000225396825394,0.002190323565369,-0.000189713064717,0.004052960928045001,10.003999999999998,1.941430999977456,0.21868099975108635,0.07470299988199258,17.823710999437026
invdyn,00:59:30.270,8,-90.006,-89.983,0.02,-89.963,0.04,-40.154,0.0,0.0,0.0,0.0,0.0,-7.821961356420396,-90.006,-89.983,0.02,-89.963,0.04,-50.0,-90.006,-89.983,0.02,-89.963,0.04,-45.077,0.0,0.0,0.0,0.0,0.0,-121.85922708119396,0.0,0.0,0.0,0.0,0.0,-4.922999999999995,0.0137698,0.0,-0.0,-0.0826188,-0.0275396,-7.4494618,0.012708913308754,-0.01048962148949,-0.000797557997548,0.0017936507936880002,-0.001121031746055,0.001190018315043,9.845999999999997,1.9238390004829853,0.21857100000488572,0.07446200015692739,17.83295099994575
invdyn,00:59:30.290,9,-90.006,-89.983,0.02,-89.963,0.04,-40.295,0.0,0.0,0.0,0.0,0.0,-6.987780936514039,-90.006,-89.983,0.02,-89.963,0.04,-50.0,-90.006,-89.983,0.02,-89.963,0.04,-45.1475,0.0,0.0,0.0,0.0,0.0,-120.24186877459145,0.0,0.0,0.0,0.0,0.0,-4.852499999999999,0.034424500000000004,0.034424500000000004,-0.0413094,-0.0,-0.0068849,-8.0415632,0.011564590964446,-0.010506959706828,3.4676434676e-05,0.0036735347986110002,-0.00051739926741,0.00137973137976,9.704999999999998,1.9036359999518027,0.2183859996875981,0.07629499941685935,17.86082200032979
invdyn,00:59:30.310,10,-90.006,-89.983,0.02,-89.963,0.04,-40.453,0.0,0.0,0.0,0.0,0.0,-7.803448165418554,-90.006,-89.983,0.02,-89.963,0.04,-50.0,-90.006,-89.983,0.02,-89.963,0.04,-45.2265,0.0,0.0,0.0,0.0,0.0,-117.87898676463658,0.0,0.0,0.0,0.0,0.0,-4.7734999999999985,-0.0206547,0.0137698,0.0481943,-0.0068849,-0.034424500000000004,-7.7317427,0.012188766788613999,-0.010264224664096,0.000294749694746,0.0019661172161580002,-0.000586385836398,0.0022248168498630004,9.546999999999997,1.9327830004840507,0.22116299987828825,0.07768399973429041,17.817266999372805
