controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,pd_solve_ms,hal_write_ms,sleep_ms
pd,00:15:32.166,1,-85.693,-101.07,-12.465,-104.661,-13.981,-22.916,0.0,0.0,0.0,0.0,0.0,0.0,-89.5505,-85.8296,-23.8223,-62.3585,16.3534,-11.4012,-87.62174999999999,-93.4498,-18.14365,-96.661,-5.981,-17.1586,0.0,0.0,0.0,0.0,0.0,0.0,-1.9287499999999937,7.620199999999997,-5.678650000000001,8.0,8.0,5.7574000000000005,0.0275396,0.0,0.0206547,0.0206547,-0.0068849,0.0550792,0.01369719169702,0.023389255188962,0.033011965811551996,8.6233211235e-05,-0.00022420634921100003,-0.0016901709402060002,56.73099955359503,2.0186670003567997,0.21607199960271828,0.39297800003623706,0.0
pd,00:15:32.169,2,-85.693,-101.07,-12.465,-104.661,-13.981,-22.916,0.0,0.0,0.0,0.0,0.0,0.0,-89.5505,-85.8296,-23.8223,-62.3585,16.3534,-11.4012,-87.62174999999999,-93.4498,-18.14365,-96.661,-5.981,-17.1586,-310.6429552261732,1227.3034076031022,-914.5988944627908,1288.473696336687,1288.473696336687,927.2823074111052,-1.9287499999999937,7.620199999999997,-5.678650000000001,8.0,8.0,5.7574000000000005,0.0275396,0.0,0.0206547,0.0206547,-0.0068849,0.0550792,0.01369719169702,0.023389255188962,0.033011965811551996,8.6233211235e-05,-0.00022420634921100003,-0.0016901709402060002,56.73099955359503,3.306987000087247,0.26010900000983384,0.11944400011998368,0.0
pd,00:15:32.173,3,-85.693,-101.07,-12.465,-104.661,-13.981,-22.916,0.0,0.0,0.0,0.0,0.0,0.0,-89.5505,-85.8296,-23.8223,-62.3585,16.3534,-11.4012,-87.62174999999999,-93.4498,-18.14365,-96.661,-5.981,-17.1586,-240.7811131614978,951.289819060658,-708.9107806893267,998.7032561461991,998.7032561461991,718.7417658670159,-1.9287499999999937,7.620199999999997,-5.678650000000001,8.0,8.0,5.7574000000000005,0.0275396,0.0,0.0206547,0.0206547,-0.0068849,0.0550792,0.01369719169702,0.023389255188962,0.033011965811551996,8.6233211235e-05,-0.00022420634921100003,-0.0016901709402060002,56.73099955359503,1.847148999786441,0.2596449999145989,0.12660999982472276,0.0
pd,00:15:32.177,4,-85.693,-101.07,-12.464,-104.662,-13.982,-22.915,0.0,0.0,0.31640796620380773,-0.3164079662054939,-0.31640796620380773,0.3164079662043698,-89.5505,-85.8296,-23.8223,-62.3585,16.3534,-11.4012,-87.62174999999999,-93.4498,-18.17479079662038,-96.662,-5.981999999999999,-17.189740796620434,-305.1359324079663,1205.5459920337955,-903.4698506875394,1265.6318648159324,1265.6318648159324,905.758810265982,-1.9287499999999937,7.620199999999997,-5.710790796620378,8.0,8.0,5.725259203379565,0.0275396,0.0,0.0206547,0.0206547,-0.0068849,0.0550792,0.01369719169702,0.023389255188962,0.033011965811551996,8.6233211235e-05,-0.00022420634921100003,-0.0016901709402060002,56.73227717225883,2.6837350001187588,0.24866400008249911,0.11985099990852177,0.0
pd,00:15:32.180,5,-85.693,-101.07,-12.464,-104.662,-13.982,-22.915,0.0,0.0,0.0,0.0,0.0,0.0,-89.5505,-85.8296,-23.8223,-62.3585,16.3534,-11.4012,-87.62174999999999,-93.4498,-18.14315,-96.662,-5.981999999999999,-17.158099999999997,-281.9322450686556,1113.8717272182334,-830.1415474175784,1169.3884435770544,1169.3884435770544,841.5065413535931,-1.9287499999999937,7.620199999999997,-5.679149999999998,8.0,8.0,5.756900000000002,0.0275396,0.0,0.0206547,0.0206547,-0.0068849,0.0550792,0.01369719169702,0.023389255188962,0.033011965811551996,8.6233211235e-05,-0.00022420634921100003,-0.0016901709402060002,56.73227717225883,2.7609929998106963,0.6994379996285716,0.5879210002603941,0.0
pd,00:15:32.184,6,-85.693,-101.07,-12.464,-104.662,-13.982,-22.915,0.0,0.0,0.0,0.0,0.0,0.0,-89.5505,-85.8296,-23.8223,-62.3585,16.3534,-11.4012,-87.62174999999999,-93.4498,-18.14315,-96.662,-5.981999999999999,-17.158099999999997,-229.95349175668002,908.5115219101759,-677.0915736668561,953.7928368391131,953.7928368391131,686.3612477998863,-1.9287499999999937,7.620199999999997,-5.679149999999998,8.0,8.0,5.756900000000002,0.0068849,0.0068849,-0.0137698,-0.034424500000000004,-0.0619641,0.0619641,0.014026617826442,0.023042490842201998,0.033011965811551996,0.00043116605617500006,-0.00051739926741,-0.002052350427393,56.73227717225883,3.6039669998899626,0.29584899994006264,0.09431400030734949,0.0
pd,00:15:32.188,7,-85.693,-101.07,-12.464,-104.662,-13.982,-22.915,0.0,0.0,0.0,0.0,0.0,0.0,-89.5505,-85.8296,-23.8223,-62.3585,16.3534,-11.4012,-87.62174999999999,-93.4498,-18.14315,-96.662,-5.981999999999999,-17.158099999999997,-236.22507270922162,933.2895912164921,-695.5580669742451,979.8058751387023,979.8058751387023,705.0805553232494,-1.9287499999999937,7.620199999999997,-5.679149999999998,8.0,8.0,5.756900000000002,0.0068849,0.0068849,-0.0137698,-0.034424500000000004,-0.0619641,0.0619641,0.014026617826442,0.023042490842201998,0.033011965811551996,0.00043116605617500006,-0.00051739926741,-0.002052350427393,56.73227717225883,1.7872800003715383,0.15548000010312535,0.06344399980662274,0.0
pd,00:15:32.190,8,-85.693,-101.07,-12.464,-104.662,-13.982,-22.915,0.0,0.0,0.0,0.0,0.0,0.0,-89.5505,-85.8296,-23.8223,-62.3585,16.3534,-11.4012,-87.62174999999999,-93.4498,-18.14315,-96.662,-5.981999999999999,-17.158099999999997,-465.0358611174985,1837.2864647505166,-1369.2849828466312,1928.8590480570247,1928.8590480570247,1388.0310817199356,-1.9287499999999937,7.620199999999997,-5.679149999999998,8.0,8.0,5.756900000000002,0.0068849,0.0068849,-0.0137698,-0.034424500000000004,-0.0619641,0.0619641,0.014026617826442,0.023042490842201998,0.033011965811551996,0.00043116605617500006,-0.00051739926741,-0.002052350427393,56.73227717225883,1.9913880000785866,0.17240599981960258,0.13342499960344867,0.0
pd,00:15:32.193,9,-85.693,-101.07,-12.464,-104.662,-13.982,-22.915,0.0,0.0,0.0,0.0,0.0,0.0,-89.5505,-85.8296,-23.8223,-62.3585,16.3534,-11.4012,-87.62174999999999,-93.4498,-18.14315,-96.662,-5.981999999999999,-17.158099999999997,-406.1126425702813,1604.4897259437744,-1195.7872269879515,1684.459437751004,1684.459437751004,1212.1580671485945,-1.9287499999999937,7.620199999999997,-5.679149999999998,8.0,8.0,5.756900000000002,0.0068849,0.0068849,-0.0137698,-0.034424500000000004,-0.0619641,0.0619641,0.014026617826442,0.023042490842201998,0.033011965811551996,0.00043116605617500006,-0.00051739926741,-0.002052350427393,56.73227717225883,1.7350400003124378,0.22133099992061034,0.08092500002021552,0.0
pd,00:15:32.195,10,-85.693,-101.07,-12.464,-104.662,-13.982,-22.915,0.0,0.0,0.0,0.0,0.0,0.0,-89.5505,-85.8296,-23.8223,-62.3585,16.3534,-11.4012,-87.62174999999999,-93.4498,-18.14315,-96.662,-5.981999999999999,-17.158099999999997,-455.9154553651941,1801.2531188458063,-1342.4302052299367,1891.029756537421,1891.029756537421,1360.808650676285,-1.9287499999999937,7.620199999999997,-5.679149999999998,8.0,8.0,5.756900000000002,0.0068849,0.0068849,-0.0137698,-0.034424500000000004,-0.0619641,0.0619641,0.014026617826442,0.023042490842201998,0.033011965811551996,0.00043116605617500006,-0.00051739926741,-0.002052350427393,56.73227717225883,2.663771000243287,0.24003499993341393,0.11838799991892301,0.0
