timestamp,move_id,target_type,controller,ik_solve_ms,fk_verify_ms,cmd_send_ms,ack_rtt_ms,wait_done_ms,total_ms,robot_exec_ms,robot_n_loops,robot_avg_poll_ms,robot_avg_solve_ms,robot_avg_hal_write_ms,robot_avg_sleep_ms,pos_error_mm,joint_error_deg,target_j0,target_j1,target_j2,target_j3,target_j4,target_j5,solved_j0,solved_j1,solved_j2,solved_j3,solved_j4,solved_j5,final_j0,final_j1,final_j2,final_j3,final_j4,final_j5
09:16:32.367,1,joints,pid,0.0,0.0,8.706,8.694,11139.775,11148.501,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:40.477,2,smooth_quintic,pid,0.0,0.0,9.06,9.048,8096.56,8106.644,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:48.585,3,smooth_quintic,pid,0.0,0.0,9.13,9.118,8096.682,8105.924,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:16:56.692,4,smooth_quintic,pid,0.0,0.0,9.166,9.155,8096.974,8106.24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:17:04.790,5,smooth_quintic,pid,0.0,0.0,1.909,1.898,8094.262,8096.272,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:17:12.903,6,smooth_quintic,pid,0.0,0.0,14.504,14.494,8096.946,8111.552,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:17:21.019,7,smooth_quintic,pid,0.0,0.0,11.168,11.14,8102.176,8113.491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:17:29.138,8,smooth_quintic,pid,0.0,0.0,8.813,8.802,8108.779,8117.69,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:17:37.257,9,smooth_quintic,pid,0.0,0.0,11.206,11.194,8104.999,8116.363,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:17:45.367,10,smooth_quintic,pid,0.0,0.0,10.338,10.327,8098.092,8108.529,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,131.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:17:53.489,11,smooth_quintic,pid,0.0,0.0,10.263,10.252,8109.349,8119.761,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
