controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,solve_ms,hal_write_ms,sleep_ms
invdyn,00:50:42.481,1,-90.021,-89.978,-39.826,-90.017,-0.011,0.004,0.0,0.0,0.0,0.0,0.0,0.0,-90.021,-89.978,-50.0,-90.017,-0.011,0.004,-90.021,-89.978,-44.913,-90.017,-0.011,0.004,0.0,0.0,-127.175,0.0,0.0,0.0,0.0,0.0,-5.086999999999996,0.0,0.0,0.0,0.0068849,-0.034424500000000004,-0.14458290000000001,-0.0619641,0.0275396,-0.0,0.013142368742204,0.004039804639754,-0.003589010988966,-0.001121031746055,-0.00103479853482,0.0018453907204290002,10.174,2.4451429999317043,0.2554420007072622,0.12612800037459238,17.29351299945847
invdyn,00:50:42.502,2,-90.021,-89.978,-39.828,-90.017,-0.011,0.004,0.0,0.0,-0.09745582973198397,0.0,0.0,0.0,-90.021,-89.978,-50.0,-90.017,-0.011,0.004,-90.021,-89.978,-44.914,-90.017,-0.011,0.004,0.0,0.0,-123.91508750406614,0.0,0.0,0.0,0.0,0.0,-5.0859999999999985,0.0,0.0,0.0,0.0,0.0206547,-0.1583527,-0.0206547,-0.0,-0.0137698,0.01335042735026,0.004299877899824,-0.005305494505428,-0.001121031746055,-0.001155525030549,0.001431471306501,10.171999999999997,2.0857020008406835,0.2354419993935153,1.0346010003559059,16.98603499971796
invdyn,00:50:42.522,3,-90.021,-89.978,-39.831,-90.017,-0.011,0.004,0.0,0.0,-0.14502958702643443,0.0,0.0,0.0,-90.021,-89.978,-50.0,-90.017,-0.011,0.004,-90.021,-89.978,-44.9155,-90.017,-0.011,0.004,0.0,0.0,-122.90048920597961,0.0,0.0,0.0,0.0,0.0,-5.0844999999999985,0.0,0.0,0.0,-0.0137698,0.0,-0.1652376,0.0275396,-0.0413094,-0.0,0.012812942612782,0.005045421245358,-0.006709890109806,-0.001414224664254,-0.0009140720390910001,0.002138583638628,10.168999999999997,2.9592480004794197,0.4158100000495324,0.13122100062901154,16.525261000424507
invdyn,00:50:42.543,4,-90.021,-89.978,-39.834,-90.017,-0.011,0.004,0.0,0.0,-0.14728914901089168,0.0,0.0,0.0,-90.021,-89.978,-50.0,-90.017,-0.011,0.004,-90.021,-89.978,-44.917,-90.017,-0.011,0.004,0.0,0.0,-124.77845740372231,0.0,0.0,0.0,0.0,0.0,-5.082999999999998,0.0,0.0,0.0,-0.0413094,0.0068849,-4.3168323,0.0413094,-0.0206547,0.0137698,0.012864957264796,0.00424786324781,-0.01430402930385,-0.001569444444477,-0.00103479853482,0.0019488705739110002,10.165999999999997,3.1779309992998606,0.2754790002654772,0.1323690003118827,15.980230000423035
invdyn,00:50:42.563,5,-90.021,-89.978,-39.873,-90.017,-0.011,0.004,0.0,0.0,-1.868948585530556,0.0,0.0,0.0,-90.021,-89.978,-50.0,-90.017,-0.011,0.004,-90.021,-89.978,-44.936499999999995,-90.017,-0.011,0.004,0.0,0.0,-121.3259123440428,0.0,0.0,0.0,0.0,0.0,-5.063499999999998,0.0,0.0,0.0,0.0,-0.034424500000000004,-7.3117638000000005,0.0275396,0.0275396,-0.0413094,0.013142368742204,0.004802686202626,-0.010940415140278,-0.001327991453019,-0.00103479853482,0.002017857142899,10.127000000000002,3.0038590002732235,0.24594200021965662,0.11727599940059008,16.675852999469498
invdyn,00:50:42.584,6,-90.021,-89.978,-40.002,-90.017,-0.011,0.004,0.0,0.0,-6.383271191439903,0.0,0.0,0.0,-90.021,-89.978,-50.0,-90.017,-0.011,0.004,-90.021,-89.978,-45.001000000000005,-90.017,-0.011,0.004,0.0,0.0,-123.68206467444519,0.0,0.0,0.0,0.0,0.0,-4.999000000000002,0.0,0.0,0.0,-0.0068849,-0.0275396,-7.6835484,-0.034424500000000004,-0.0137698,-0.0206547,0.013662515262343999,0.004403907203852,-0.006553846153764,-0.001431471306501,-0.001224511599537,0.0026042429792970004,9.997999999999998,2.421086999675026,0.23220200000650948,0.09799899999052286,17.289994999373448
invdyn,00:50:42.604,7,-90.021,-89.978,-40.153,-90.017,-0.011,0.004,0.0,0.0,-7.4874378332366,0.0,0.0,0.0,-90.021,-89.978,-50.0,-90.017,-0.011,0.004,-90.021,-89.978,-45.076499999999996,-90.017,-0.011,0.004,0.0,0.0,-122.06755023821628,0.0,0.0,0.0,0.0,0.0,-4.923499999999997,0.0,0.0,0.0,0.0,-0.034424500000000004,-7.9382897,-0.0619641,-0.0137698,0.0413094,0.012916971916809999,0.004282539682486,-0.003571672771628,-0.001414224664254,-0.001155525030549,0.0019488705739110002,9.847000000000001,2.329459000065981,0.22709000040777028,0.09788800070964498,17.38827100052731
invdyn,00:50:42.624,8,-90.021,-89.978,-40.153,-90.017,-0.011,0.004,0.0,0.0,0.0,0.0,0.0,0.0,-90.021,-89.978,-50.0,-90.017,-0.011,0.004,-90.021,-89.978,-45.076499999999996,-90.017,-0.011,0.004,0.0,0.0,-122.06899335587451,0.0,0.0,0.0,0.0,0.0,-4.923499999999997,0.0,0.0,0.0,-0.0068849,-0.0206547,-8.0346783,-0.0137698,0.0068849,-0.034424500000000004,0.012708913308754,0.003710378510332,0.0017338217338,-0.001327991453019,-0.0009140720390910001,0.002380036630086,9.847000000000001,1.9925169999623904,0.22718299987900537,0.09107300047617173,17.73045300069498
invdyn,00:50:42.644,9,-90.021,-89.978,-40.467,-90.017,-0.011,0.004,0.0,0.0,-15.571560642247396,0.0,0.0,0.0,-90.021,-89.978,-50.0,-90.017,-0.011,0.004,-90.021,-89.978,-45.2335,-90.017,-0.011,0.004,0.0,0.0,-118.18764936508313,0.0,0.0,0.0,0.0,0.0,-4.766500000000001,0.0,0.0,0.0,-0.0206547,-0.0068849,-6.8298208,0.034424500000000004,-0.0068849,-0.0206547,0.012708913308754,0.00476800976795,-0.0045599511598939995,-0.0017591575091940002,-0.001224511599537,0.001483211233242,9.533000000000001,2.3185139998531668,0.22446099956141552,0.08779500058153644,17.438845000469883
invdyn,00:50:42.664,10,-90.021,-89.978,-40.62,-90.017,-0.011,0.004,0.0,0.0,-7.5691598688400195,0.0,0.0,0.0,-90.021,-89.978,-50.0,-90.017,-0.011,0.004,-90.021,-89.978,-45.31,-90.017,-0.011,0.004,0.0,0.0,-116.01097968908498,0.0,0.0,0.0,0.0,0.0,-4.690000000000005,0.0,0.0,0.0,0.0481943,-0.0481943,-7.1809507,-0.0275396,0.0550792,-0.0206547,0.015985836385636,0.004802686202626,-0.004577289377232,-0.000672619047633,-0.001224511599537,0.0025007631258150004,9.380000000000003,2.057053000498854,0.23927499933051877,0.11498000003484776,17.628212999625248
