controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,solve_ms,hal_write_ms,sleep_ms
pid,00:39:08.705,1,-90.647,-88.704,-2.984,-71.885,-1.75,1.409,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-88.708,-2.97,-71.655,-1.745,1.504,-90.32285300000001,-88.706004,-2.976986,-71.76977000000001,-1.747495,1.456595,8.10367500000007,-0.05010000000006123,0.17534999999999737,2.8807500000000497,0.06262499999999867,1.1898749999999996,0.3241469999999964,-0.0020039999999994507,0.007013999999999854,0.11522999999999683,0.0025049999999999795,0.047595000000000054,-0.0550792,0.1927772,-0.5783316000000001,-11.1810776,-0.13769800000000001,-5.3220277000000005,-0.029370940170572,0.025833943833619998,-0.0251404151401,0.006622710622848001,-0.002017857142899,0.002483516483568,0.6933765210908205,2.6275089994669543,0.6984559995544259,0.12509200041677104,16.617085000689258
pid,00:39:08.725,2,-90.649,-88.7,-2.996,-72.115,-1.753,1.31,-0.09812844208385525,0.1962568841677105,-0.5887706525045042,-11.284770839669152,-0.1471926631261206,-4.857357883162154,-90.0,-88.708,-2.97,-71.655,-1.745,1.504,-90.32319162192631,-88.70401215258026,-2.982959504114151,-71.88430122663497,-1.7489868474197388,1.407292700071335,7.992767139578421,-0.09842657052611366,0.31991088632056464,5.6595278052545845,0.09845110263668641,2.386795271038532,0.32580837807368823,-0.004012152580258999,0.01304049588584899,0.23069877336502032,0.004013152580261137,0.09729270007133484,-0.06884900000000001,0.2409715,-0.6058712,-11.8971072,-0.13769800000000001,-5.4803804000000005,-0.029284249083882,0.025712576312253998,-0.025036385836071998,0.004173687423774,-0.002017857142899,0.000776098901115,0.8192929878865041,1.9119610005873255,0.4461799999262439,0.10470300003362354,17.591314999663155
pid,00:39:08.745,3,-90.651,-88.695,-3.008,-72.348,-1.755,1.212,-0.09815255367671502,0.2453813841928337,-0.5889153220616632,-11.434772503364151,-0.09815255367694387,-4.80947513017025,-90.0,-88.708,-2.97,-71.655,-1.745,1.504,-90.32352836867857,-88.70152539726877,-2.9889207888708116,-72.00009518285513,-1.7499766591978072,1.3585901961517335,8.03554421773821,-0.16012110142169889,0.46816832361785293,8.536936559819782,0.12326343193119728,3.5970505240741826,0.32747163132142987,-0.0065253972687742134,0.019079211129188423,0.3479048171448653,0.005023340802192688,0.14659019615173352,-0.1239282,0.3098205,-0.7366843000000001,-11.243041700000001,-0.14458290000000001,-4.7368112,-0.027238339437998,0.024377533577227998,-0.02401343101313,0.004967032967136,-0.002190323565369,0.003207875457942,0.9955033902503759,1.9384430006539333,0.5012729998270515,0.1228319997608196,17.495927999334526
pid,00:39:08.766,4,-90.654,-88.691,-3.02,-72.574,-1.757,1.102,-0.1469314089539746,0.19590854527150212,-0.5877256358158767,-11.068832807865622,-0.09795427263597944,-5.387484994978858,-90.0,-88.708,-2.97,-71.655,-1.745,1.504,-90.3243607102065,-88.6995427523055,-2.994869744645119,-72.1121569899869,-1.750964408583641,1.3040005917263031,8.07239421599052,-0.20919977209878454,0.6154039711109532,11.309874029461183,0.1478029917793477,4.946705258646861,0.3296392897934908,-0.008542752305501722,0.025130255354881115,0.4618430100130979,0.006035591416358788,0.20200059172630302,0.0206547,0.0413094,-0.0481943,-7.2566846,-0.0068849,-0.5645618,-0.021776800976528,0.02323321123292,-0.023597313797018,0.0018108974359350002,-0.0017246642247000002,-0.000586385836398,1.198671764913143,2.15883000055328,0.29147799978090916,0.10446200030855834,17.51500099999248
pid,00:39:08.786,5,-90.657,-88.685,-3.033,-72.812,-1.76,1.001,-0.14828372438338,0.29656744876676,-0.6425628056612841,-11.763842134414345,-0.14828372438338,-4.992218720906948,-90.0,-88.708,-2.97,-71.655,-1.745,1.504,-90.32519610591221,-88.69656601851368,-3.0013060154662132,-72.22998659855843,-1.752449234969616,1.2540094135832787,8.200186196707358,-0.285842050249195,0.7832836778698247,14.383852467798723,0.18660926010818077,6.252863025030346,0.3318038940877841,-0.011566018513676113,0.03169398453378669,0.5820134014415714,0.007550765030384099,0.2530094135832788,-0.0137698,0.0481943,-0.0206547,-3.6696517,0.0068849,-0.0206547,-0.019106715506476,0.023129181928892,-0.023198534798244,-0.0017764041514410002,-0.002104090354134,0.001155525030549,1.4240891826005795,2.077588999782165,0.28559000020322856,0.09733200022310484,17.596334000700153
pid,00:39:08.806,6,-90.657,-88.682,-3.036,-72.994,-1.76,0.95,0.0,0.1484534214252062,-0.1484534214252062,-9.006174233128942,0.0,-2.5237081642284065,-90.0,-88.708,-2.97,-71.655,-1.745,1.504,-90.3245322613268,-88.69509228938007,-3.00273932788229,-72.31963364893913,-1.7524340787005426,1.2290691851210593,8.22599555325621,-0.3239325254600761,0.8229434291293042,16.685332018168932,0.1871978171897109,6.904795890927325,0.332467738673202,-0.013092289380068678,0.03326067211771022,0.6743663510608684,0.007565921299457434,0.2790691851210594,-0.0481943,0.0550792,-0.0068849,-0.344245,0.0068849,0.0275396,-0.013835897435724,0.022938461538174,-0.022106227105949998,-0.0016729242979590003,-0.001345238095266,0.000569139194151,1.5927156054989828,2.085015999909956,0.35373699938645586,0.13844300065102288,17.464724999626924
pid,00:39:08.826,7,-90.657,-88.682,-3.037,-73.1,-1.76,0.95,0.0,0.0,-0.049476301696269355,-5.244487979804859,0.0,0.0,-90.0,-88.708,-2.97,-71.655,-1.745,1.504,-90.32386830709267,-88.69511856458568,-3.003171618698597,-72.371173353858,-1.752418919928074,1.2296290491175652,8.241062071436954,-0.32452902963168007,0.8368515995824157,18.029823514402917,0.18754190241111537,6.917505598591551,0.3331316929073296,-0.013118564585681725,0.03382838130140309,0.7288266461419965,0.0075810800719260385,0.27962904911756525,0.0275396,0.0619641,0.0068849,-0.0206547,-0.0206547,0.0068849,-0.011321855921713999,0.022903785103497998,-0.022210256409978,-0.0008278388278560001,-0.0019661172161580002,-0.000275946275952,1.682848775142905,2.0561269993777387,0.3075160002481425,0.09503599994786782,17.600871000468032
pid,00:39:08.847,8,-90.657,-88.681,-3.037,-73.133,-1.76,0.95,0.0,0.049489144799179104,0.0,-1.6331417783651743,0.0,0.0,-90.0,-88.708,-2.97,-71.655,-1.745,1.504,-90.32320452516365,-88.69464584329509,-3.0031039270863533,-72.38618009709835,-1.752403765089512,1.2301887678217889,8.259626293703938,-0.3376605573673902,0.8387438302694887,18.479739156715997,0.1879655847059644,6.933151250884936,0.3337954748363501,-0.01364584329509455,0.0338960729136466,0.7468199029016489,0.007596234910488109,0.2801887678217889,0.0137698,0.0275396,0.0137698,0.0206547,-0.0068849,0.0550792,-0.006224420024341999,0.022609035408752,-0.021638095237824,-0.001172771672796,-0.0019661172161580002,-0.00024145299145800003,1.711283728666868,2.1111070000188192,0.28107200068916427,0.09429500005353475,17.53639100024884
pid,00:39:08.867,9,-90.656,-88.681,-3.038,-73.135,-1.76,0.951,0.049469299176284086,0.0,-0.04946929917674543,-0.09893859835397417,0.0,0.04946929917675092,-90.0,-88.708,-2.97,-71.655,-1.745,1.504,-90.3220414876728,-88.69467313294793,-3.003535197590351,-72.38568421983243,-1.7523886041712762,1.2312477003407478,8.260346779468382,-0.3382001522421279,0.8524748107352581,18.534063253485293,0.1882652087019071,6.931828665876442,0.3339585123272002,-0.013673132947928934,0.034464802409648776,0.7493157801675778,0.007611395828723833,0.28024770034074786,0.0068849,0.0206547,-0.0,0.2960507,0.034424500000000004,0.13769800000000001,-0.003953113553064,0.022036874236598,-0.021482051281782,-0.0017246642247000002,-0.0018108974359350002,-0.00024145299145800003,1.7123442994912033,2.39932700060308,0.43307000032655196,0.10323900005460018,17.118080000727787
pid,00:39:08.887,10,-90.656,-88.68,-3.038,-73.133,-1.76,0.952,0.0,0.049478052635458146,0.0,0.09895610527232254,0.0,0.049478052635925064,-90.0,-88.708,-2.97,-71.655,-1.745,1.504,-90.3213785674839,-88.69420142832185,-3.0034664802536963,-72.38319062830925,-1.7523734459352494,1.2323055234265328,8.278208425570138,-0.3513295090065134,0.854325653855677,18.549553779712333,0.18867352172322957,6.934485721119251,0.33462143251610144,-0.014201428321840126,0.034533519746303476,0.7498093716907448,0.007626554064750657,0.2803055234265328,0.0137698,0.0481943,0.0137698,0.344245,-0.0137698,0.2478564,0.0010229548229419999,0.022557020756738,-0.021256654456388,-0.002621489621544,-0.002190323565369,-0.000258699633705,1.7103090364024833,1.9653500003187219,0.27592300011747284,0.07949900009407429,17.740387999765517
