controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,pd_solve_ms,hal_write_ms,sleep_ms
pd,23:28:24.290,1,-39.998,-90.001,0.0,-89.792,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.001,0.0,-89.792,-0.001,-0.001,-31.997999999999998,-90.001,0.0,-89.792,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0137698,0.0137698,0.0413094,0.0137698,0.0206547,-0.0068849,0.009830769230646,-0.002999511599474,0.000537484737478,0.0023972832723330004,-0.0017936507936880002,0.002052350427393,39.998,2.1301079999602734,0.2658309999787889,0.10805400006574928,0.0
pd,23:28:24.293,2,-39.998,-90.001,0.0,-89.792,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.001,0.0,-89.792,-0.001,-0.001,-31.997999999999998,-90.001,0.0,-89.792,-0.001,-0.001,1439.4865722865723,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0137698,0.0137698,0.0413094,0.0137698,0.0206547,-0.0068849,0.009830769230646,-0.002999511599474,0.000537484737478,0.0023972832723330004,-0.0017936507936880002,0.002052350427393,39.998,1.8103700000438039,0.2508500000431013,0.1094069999680869,0.0
pd,23:28:24.296,3,-39.998,-90.001,0.0,-89.792,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.001,0.0,-89.792,-0.001,-0.001,-31.997999999999998,-90.001,0.0,-89.792,-0.001,-0.001,1636.0035104826914,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0137698,0.0137698,0.0413094,0.0137698,0.0206547,-0.0068849,0.009830769230646,-0.002999511599474,0.000537484737478,0.0023972832723330004,-0.0017936507936880002,0.002052350427393,39.998,1.854202999993504,0.1789990000133912,0.07577700000638288,0.0
pd,23:28:24.298,4,-39.998,-90.001,0.0,-89.792,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.001,0.0,-89.792,-0.001,-0.001,-31.997999999999998,-90.001,0.0,-89.792,-0.001,-0.001,1712.6598611678237,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0137698,0.0137698,0.0413094,0.0137698,0.0206547,-0.0068849,0.009830769230646,-0.002999511599474,0.000537484737478,0.0023972832723330004,-0.0017936507936880002,0.002052350427393,39.998,2.7553610000268236,0.25312699995083676,0.12266600003840722,0.0
pd,23:28:24.301,5,-39.998,-90.001,0.0,-89.792,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.001,0.0,-89.792,-0.001,-0.001,-31.997999999999998,-90.001,0.0,-89.792,-0.001,-0.001,1234.1633073414741,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0137698,0.0137698,0.0413094,0.0137698,0.0206547,-0.0068849,0.009830769230646,-0.002999511599474,0.000537484737478,0.0023972832723330004,-0.0017936507936880002,0.002052350427393,39.998,2.5242699999807883,0.23664600007577974,0.7753439999760303,0.0
pd,23:28:24.305,6,-39.998,-90.001,0.0,-89.792,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.001,0.0,-89.792,-0.001,-0.001,-31.997999999999998,-90.001,0.0,-89.792,-0.001,-0.001,1092.0533749918636,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0137698,0.0137698,0.0413094,0.0137698,0.0206547,-0.0068849,0.009830769230646,-0.002999511599474,0.000537484737478,0.0023972832723330004,-0.0017936507936880002,0.002052350427393,39.998,3.191447999938646,0.2907749999394582,0.12466599991967087,0.0
pd,23:28:24.309,7,-39.998,-90.001,0.0,-89.792,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.001,0.0,-89.792,-0.001,-0.001,-31.997999999999998,-90.001,0.0,-89.792,-0.001,-0.001,1076.9122536748187,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0137698,0.0137698,0.0413094,0.0137698,0.0206547,-0.0068849,0.009830769230646,-0.002999511599474,0.000537484737478,0.0023972832723330004,-0.0017936507936880002,0.002052350427393,39.998,2.4275670000406535,0.21323900000425056,0.09162900005321717,0.0
pd,23:28:24.311,8,-39.998,-90.001,0.0,-89.792,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.001,0.0,-89.792,-0.001,-0.001,-31.997999999999998,-90.001,0.0,-89.792,-0.001,-0.001,1416.8749261042142,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0137698,0.0137698,0.0413094,0.0137698,0.0206547,-0.0068849,0.009830769230646,-0.002999511599474,0.000537484737478,0.0023972832723330004,-0.0017936507936880002,0.002052350427393,39.998,2.2411430001056942,0.21399800004928693,0.1474609999831955,0.0
pd,23:28:24.314,9,-39.998,-90.001,0.0,-89.792,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.001,0.0,-89.792,-0.001,-0.001,-31.997999999999998,-90.001,0.0,-89.792,-0.001,-0.001,1483.2654937671293,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0137698,0.0137698,0.0413094,0.0137698,0.0206547,-0.0068849,0.009830769230646,-0.002999511599474,0.000537484737478,0.0023972832723330004,-0.0017936507936880002,0.002052350427393,39.998,2.2173470000552697,0.24981199999274395,0.20044299992605374,0.0
pd,23:28:24.317,10,-39.998,-90.001,0.0,-89.792,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.001,0.0,-89.792,-0.001,-0.001,-31.997999999999998,-90.001,0.0,-89.792,-0.001,-0.001,1440.8464445207833,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.0137698,0.0137698,0.0413094,0.0137698,0.0206547,-0.0068849,0.009830769230646,-0.002999511599474,0.000537484737478,0.0023972832723330004,-0.0017936507936880002,0.002052350427393,39.998,2.1058670000684288,0.23942399991483398,0.11560999996618193,0.0
