timestamp,move_id,target_type,controller,ik_solve_ms,fk_verify_ms,cmd_send_ms,ack_rtt_ms,wait_done_ms,total_ms,robot_exec_ms,robot_n_loops,robot_avg_poll_ms,robot_avg_solve_ms,robot_avg_hal_write_ms,robot_avg_sleep_ms,pos_error_mm,joint_error_deg,target_j0,target_j1,target_j2,target_j3,target_j4,target_j5,solved_j0,solved_j1,solved_j2,solved_j3,solved_j4,solved_j5,final_j0,final_j1,final_j2,final_j3,final_j4,final_j5
05:43:47.629,1,joints,pid,0.0,0.0,4.949,4.928,6079.646,6084.614,5581.82,272,0.0,0.352,0.0,0.0,0.0,0.5,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-90.1,-90.313,-0.5
05:43:53.735,2,joints,pid,0.0,0.0,1.47,1.459,6087.915,6089.402,6072.07,295,0.0,0.346,0.0,0.0,0.0,1.388,15.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.387,-110.3,111.4,-90.1,-90.307,0.044
05:43:59.846,3,joints,pid,0.0,0.0,1.223,1.209,6086.431,6087.675,6077.72,294,0.0,0.359,0.0,0.0,0.0,1.546,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.546,-110.3,111.4,-90.1,-90.3,-0.001
05:44:05.960,4,joints,pid,0.0,0.0,2.661,2.652,6086.851,6089.531,6077.71,295,0.0,0.368,0.0,0.0,0.0,1.232,-15.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.232,-110.3,111.4,-90.1,-90.299,-0.001
05:44:12.067,5,joints,pid,0.0,0.0,9.226,9.114,6080.193,6089.439,6074.78,296,0.0,0.363,0.0,0.0,0.0,1.517,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517,-110.3,111.4,-90.1,-90.299,-0.0
05:44:18.185,6,joints,pid,0.0,0.0,11.51,11.497,6087.244,6098.772,6078.4,296,0.0,0.354,0.0,0.0,0.0,1.388,0.0,-95.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.155,-93.921,111.4,-90.1,-90.3,-0.0
05:44:24.299,7,joints,pid,0.0,0.0,0.798,0.788,6088.133,6088.949,6080.14,294,0.0,0.342,0.0,0.0,0.0,1.527,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-111.827,111.4,-90.1,-90.3,-0.0
05:44:30.408,8,joints,pid,0.0,0.0,1.546,1.535,6086.632,6088.2,6076.03,296,0.0,0.341,0.0,0.0,0.0,1.233,0.0,-125.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,-126.533,111.4,-90.1,-90.3,-0.0
05:44:36.515,9,joints,pid,0.0,0.0,11.006,10.995,6078.415,6089.441,6065.17,296,0.0,0.38,0.0,0.0,0.0,1.488,0.0,-110.3,111.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,-108.812,111.4,-90.1,-90.3,-0.0
05:44:42.630,10,joints,pid,0.0,0.0,10.298,10.286,6085.678,6095.996,6077.3,294,0.0,0.359,0.0,0.0,0.0,1.401,0.0,-110.3,126.4,-90.1,-90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-110.454,127.792,-90.101,-90.3,-0.0
