controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,solve_ms,hal_write_ms,sleep_ms
pid,05:10:48.945,1,-89.997,-89.981,-0.062,-90.093,-40.802,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.997,-89.981,-0.062,-90.093,-50.0,-0.0,-89.997,-89.981,-0.062,-90.093,-45.410198,0.0,0.0,0.0,0.0,0.0,-115.20495,0.0,0.0,0.0,0.0,0.0,-4.608198000000002,0.0,-0.0137698,-0.0206547,-0.0137698,0.0137698,-0.0068849,0.0206547,-0.008686446886338,0.012258119657965999,-0.013159706959542,-0.001172771672796,-0.0027767094017670003,0.001500457875489,9.198,4.454453999642283,0.29805299982399447,0.12914699982502498,15.229676999297226
pid,05:10:48.966,2,-89.997,-89.981,-0.062,-90.093,-40.802,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.997,-89.981,-0.062,-90.093,-50.0,-0.0,-89.997,-89.981,-0.062,-90.093,-45.41959533257294,0.0,0.0,0.0,0.0,0.0,-112.99121729319518,0.0,0.0,0.0,0.0,0.0,-4.6175953325729395,0.0,-0.0275396,0.0,-0.0275396,0.0137698,0.0137698,0.0206547,-0.00875579975569,0.011495238095094,-0.013593162392991999,-0.001396978022007,-0.00206959706964,0.000724358974374,9.198,2.130996999767376,0.8140469999489142,0.14292400010162964,16.886364000129106
pid,05:10:48.986,3,-89.997,-89.981,-0.062,-90.093,-40.803,-0.0,0.0,0.0,0.0,0.0,-0.048897199748073224,0.0,-89.997,-89.981,-0.062,-90.093,-50.0,-0.0,-89.997,-89.981,-0.062,-90.093,-45.42949975659656,0.0,0.0,0.0,0.0,0.0,-113.11144136662085,0.0,0.0,0.0,0.0,0.0,-4.626499756596566,0.0,0.0206547,0.0068849,0.0068849,0.0275396,0.0068849,0.0137698,-0.00875579975569,0.012240781440628,-0.013159706959542,-0.002104090354134,-0.00327686202693,0.001052045177067,9.197000000000003,2.220403000137594,0.35094099985144567,0.35608899997896515,17.13265699982003
pid,05:10:49.006,4,-89.997,-89.981,-0.062,-90.093,-40.803,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.997,-89.981,-0.062,-90.093,-50.0,-0.0,-89.997,-89.981,-0.062,-90.093,-45.43887633287716,0.0,0.0,0.0,0.0,0.0,-113.6772990417427,0.0,0.0,0.0,0.0,0.0,-4.63587633287716,0.0,0.0137698,-0.0275396,0.0206547,0.034424500000000004,-4.2410984,0.034424500000000004,-0.00797557997548,0.011894017093868,-0.014650793650609999,-0.000586385836398,-0.006243284493414001,0.001431471306501,9.197000000000003,2.9588959996544872,0.4848279995712801,0.15910900037852116,16.43944200077385
pid,05:10:49.027,5,-89.997,-89.981,-0.062,-90.093,-40.803,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.997,-89.981,-0.062,-90.093,-50.0,-0.0,-89.997,-89.981,-0.062,-90.093,-45.44818350907373,0.0,0.0,0.0,0.0,0.0,-114.75487255917591,0.0,0.0,0.0,0.0,0.0,-4.645183509073732,0.0,0.0068849,-0.0137698,0.0481943,-0.034424500000000004,-6.8022812,0.034424500000000004,-0.008374358974254,0.012084737484586,-0.014546764346582,-0.001086538461561,-0.0035700549451290003,0.001121031746055,9.197000000000003,3.036339000573207,0.30625599993072683,0.11816599999292521,16.6128850005407
pid,05:10:49.047,6,-89.997,-89.981,-0.062,-90.093,-40.844,-0.0,0.0,0.0,0.0,0.0,-2.0257564377431554,0.0,-89.997,-89.981,-0.062,-90.093,-50.0,-0.0,-89.997,-89.981,-0.062,-90.093,-45.477949084959505,0.0,0.0,0.0,0.0,0.0,-114.47868525646129,0.0,0.0,0.0,0.0,0.0,-4.633949084959504,0.0,0.0068849,0.0275396,-0.0481943,-0.0206547,-6.5131154,0.0068849,-0.00918925518914,0.01152991452977,-0.013922588522413999,-0.001086538461561,-0.004449633699726001,0.00020695970696400003,9.155999999999999,2.948691999336006,0.310682000417728,0.12505499944381882,16.67455099959625
pid,05:10:49.068,7,-89.997,-89.981,-0.062,-90.093,-40.961,-0.0,0.0,0.0,0.0,0.0,-5.6862363328774395,0.0,-89.997,-89.981,-0.062,-90.093,-50.0,-0.0,-89.997,-89.981,-0.062,-90.093,-45.54574840825605,0.0,0.0,0.0,0.0,0.0,-111.41009818858198,0.0,0.0,0.0,0.0,0.0,-4.584748408256054,0.0,0.0481943,-0.034424500000000004,0.0206547,-0.0,-6.8917849,-0.0137698,-0.009050549450435999,0.012206105005952,-0.013263736263569999,-0.001172771672796,-0.0033113553114240005,0.0009658119658320001,9.039000000000001,4.675211000176205,0.37162500029808143,0.1449250003133784,14.967197999794735
pid,05:10:49.088,8,-89.997,-89.981,-0.062,-90.093,-41.095,-0.0,0.0,0.0,0.0,0.0,-6.584387539685346,0.0,-89.997,-89.981,-0.062,-90.093,-50.0,-0.0,-89.997,-89.981,-0.062,-90.093,-45.621809767363544,0.0,0.0,0.0,0.0,0.0,-111.2174247266955,0.0,0.0,0.0,0.0,0.0,-4.526809767363545,0.0,0.0481943,-0.0068849,-0.0619641,-0.0206547,-6.6508134000000005,-0.0206547,-0.008374358974254,0.012344810744656,-0.013489133088964,-0.0009485653235850001,-0.003949481074563,0.001190018315043,8.905000000000001,1.9875730004059733,0.3126820001853048,0.12114600031054579,17.77694800057361
pid,05:10:49.108,9,-89.997,-89.981,-0.062,-90.093,-41.226,-0.0,0.0,0.0,0.0,0.0,-6.432379114961378,0.0,-89.997,-89.981,-0.062,-90.093,-50.0,-0.0,-89.997,-89.981,-0.062,-90.093,-45.69624420654583,0.0,0.0,0.0,0.0,0.0,-109.74925753039102,0.0,0.0,0.0,0.0,0.0,-4.4702442065458285,0.0,-0.0413094,0.0275396,-0.0137698,-0.0137698,-6.8229359,0.0137698,-0.00806227106217,0.011495238095094,-0.014546764346582,-0.001086538461561,-0.00224206349211,0.001052045177067,8.774000000000001,2.497159000085958,0.28397899950505234,0.11468399952718755,17.15843500005576
pid,05:10:49.128,10,-89.997,-89.981,-0.062,-90.093,-41.367,-0.0,0.0,0.0,0.0,0.0,-6.9762408313967015,0.0,-89.997,-89.981,-0.062,-90.093,-50.0,-0.0,-89.997,-89.981,-0.062,-90.093,-45.77546848248053,0.0,0.0,0.0,0.0,0.0,-109.05864479222161,0.0,0.0,0.0,0.0,0.0,-4.408468482480529,0.0,-0.0068849,-0.0068849,0.0137698,-0.0275396,-6.588849300000001,0.0275396,-0.008443711843605999,0.012344810744656,-0.014026617826442,-0.001621184371218,-0.004277167277256,0.001121031746055,8.633000000000003,1.9146469994666404,0.27575700005399995,0.08377700032724533,17.786317000172858
