controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,pd_solve_ms,hal_write_ms,sleep_ms
pd,00:10:35.288,1,-90.0,-90.0,0.0,-87.317,30.086,-0.091,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.0020000000000000018,-0.0481943,0.06884900000000001,-0.0137698,-0.0413094,0.0413094,0.0206547,-0.0020632478632219998,0.000901587301576,-0.00015604395604199998,0.0026732295482850004,-0.00041391941392800006,0.0027422161172730003,9.914000857373376,2.3463110001102905,0.24368300000787713,0.13120199992044945,0.0
pd,00:10:35.292,2,-90.0,-90.0,0.0,-87.317,30.086,-0.091,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.089,0.0,0.0,0.0,0.071389978212834,707.7602440087147,0.28555991285403076,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.0020000000000000018,-0.0481943,0.06884900000000001,-0.0137698,-0.0413094,0.0413094,0.0206547,-0.0020632478632219998,0.000901587301576,-0.00015604395604199998,0.0026732295482850004,-0.00041391941392800006,0.0027422161172730003,9.914000857373376,2.038092000020697,0.26279400026396615,0.12140600028942572,0.0
pd,00:10:35.294,3,-90.0,-90.0,0.0,-87.317,30.086,-0.091,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.089,0.0,0.0,0.0,0.09191584852648191,911.2537223001403,0.36766339410939725,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.0020000000000000018,-0.0481943,0.06884900000000001,-0.0137698,-0.0413094,0.0413094,0.0206547,-0.0020632478632219998,0.000901587301576,-0.00015604395604199998,0.0026732295482850004,-0.00041391941392800006,0.0027422161172730003,9.914000857373376,1.7741130000104022,0.2594050001789583,0.17249800021090778,0.0
pd,00:10:35.297,4,-90.0,-90.0,0.0,-87.317,30.086,-0.091,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.089,0.0,0.0,0.0,0.10025585619945555,993.9365583707813,0.40102342480160663,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.0020000000000000018,-0.0481943,0.06884900000000001,-0.0137698,-0.0413094,0.0413094,0.0206547,-0.0020632478632219998,0.000901587301576,-0.00015604395604199998,0.0026732295482850004,-0.00041391941392800006,0.0027422161172730003,9.914000857373376,2.0344800000202667,0.2693120000003546,0.12449899986677337,0.0
pd,00:10:35.299,5,-90.0,-90.0,0.0,-87.317,30.086,-0.092,0.0,0.0,0.0,0.0,0.0,-0.3917347529653501,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.050326524703464985,0.0,0.0,0.0,0.09793368824041333,970.9145852246196,8.162474275247876,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.04167347529653501,-0.0481943,0.06884900000000001,-0.0137698,-0.0413094,0.0413094,0.0206547,-0.0020632478632219998,0.000901587301576,-0.00015604395604199998,0.0026732295482850004,-0.00041391941392800006,0.0027422161172730003,9.914001311276897,1.8691860000217275,0.18536800007495913,0.07322100009332644,0.0
pd,00:10:35.302,6,-90.0,-90.0,0.0,-87.317,30.086,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.0895,0.0,0.0,0.0,0.11331056840178362,1123.360975145883,0.5665528420142646,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.0025000000000000022,-0.0481943,0.06884900000000001,-0.0137698,-0.0413094,0.0413094,0.0206547,-0.0020632478632219998,0.000901587301576,-0.00015604395604199998,0.0026732295482850004,-0.00041391941392800006,0.0031561355312010003,9.914001311276897,2.1984790000715293,1.1340259998178226,0.3887560001203383,0.0
pd,00:10:35.306,7,-90.0,-90.0,0.0,-87.317,30.086,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.0895,0.0,0.0,0.0,0.062452412149500036,619.1532140559858,0.312262060750447,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.0025000000000000022,0.0068849,0.0206547,0.0068849,-0.0068849,0.0068849,-0.0137698,-0.0020632478632219998,0.0017338217338,-0.00020805860805599998,0.0018281440781820002,-0.000293192918199,0.0031561355312010003,9.914001311276897,3.10697099985191,0.3823109996119456,0.11516599988681264,0.0
pd,00:10:35.309,8,-90.0,-90.0,0.0,-87.317,30.086,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.0895,0.0,0.0,0.0,0.06745856922221471,668.7842552753475,0.3372928461142566,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.0025000000000000022,0.0068849,0.0206547,0.0068849,-0.0068849,0.0068849,-0.0137698,-0.0020632478632219998,0.0017338217338,-0.00020805860805599998,0.0018281440781820002,-0.000293192918199,0.0031561355312010003,9.914001311276897,1.750761000039347,0.22723800020685303,0.07127700018827454,0.0
pd,00:10:35.311,9,-90.0,-90.0,0.0,-87.317,30.086,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.0895,0.0,0.0,0.0,0.11755336322759032,1165.4240430493276,0.5877668161434982,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.0025000000000000022,0.0068849,0.0206547,0.0068849,-0.0068849,0.0068849,-0.0137698,-0.0020632478632219998,0.0017338217338,-0.00020805860805599998,0.0018281440781820002,-0.000293192918199,0.0031561355312010003,9.914001311276897,2.2625159999734024,0.2667380003913422,0.12253600016265409,0.0
pd,00:10:35.314,10,-90.0,-90.0,0.0,-87.317,30.086,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.0895,0.0,0.0,0.0,0.09045686680383934,896.7893775017254,0.45228433402346485,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.0025000000000000022,0.0068849,0.0206547,0.0068849,-0.0068849,0.0068849,-0.0137698,-0.0020632478632219998,0.0017338217338,-0.00020805860805599998,0.0018281440781820002,-0.000293192918199,0.0031561355312010003,9.914001311276897,1.8358529996476136,0.23540600022897706,0.11218499957976746,0.0
pd,00:10:35.317,11,-90.0,-90.0,0.0,-87.317,30.086,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.0895,0.0,0.0,0.0,0.09995958055196431,990.9992816015254,0.4997979027645381,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.0025000000000000022,0.0068849,0.0206547,0.0068849,-0.0068849,0.0068849,-0.0137698,-0.0020632478632219998,0.0017338217338,-0.00020805860805599998,0.0018281440781820002,-0.000293192918199,0.0031561355312010003,9.914001311276897,1.8058900000141875,0.21983199985697865,0.26447899972481537,0.0
pd,00:10:35.319,12,-90.0,-90.0,0.0,-87.317,30.086,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.0895,0.0,0.0,0.0,0.10463786049197742,1037.3797489272529,0.5231893024648243,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.0025000000000000022,0.0068849,0.0206547,0.0068849,-0.0068849,0.0068849,-0.0137698,-0.0020632478632219998,0.0017338217338,-0.00020805860805599998,0.0018281440781820002,-0.000293192918199,0.0031561355312010003,9.914001311276897,1.8009089999395655,0.24646099973324453,0.12877600011051982,0.0
pd,00:10:35.321,13,-90.0,-90.0,0.0,-87.317,30.086,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0.0,-87.316,40.0,-0.087,-90.0,-90.0,0.0,-87.31649999999999,35.043,-0.0895,0.0,0.0,0.0,0.10930636922653035,1083.6633445220475,0.5465318461378093,0.0,0.0,0.0,0.0005000000000023874,4.957000000000001,0.0025000000000000022,0.0068849,0.0206547,0.0068849,-0.0068849,0.0068849,-0.0137698,-0.0020632478632219998,0.0017338217338,-0.00020805860805599998,0.0018281440781820002,-0.000293192918199,0.0031561355312010003,9.914001311276897,2.0424250001269684,1.7330020000372315,0.39823699989938177,0.0
