controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,solve_ms,hal_write_ms,sleep_ms
pid,05:41:49.360,1,0.001,-110.297,111.438,-92.28,-90.3,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-110.1,-90.3,0.0,0.000499,-110.298503,111.41896200000001,-100.28,-90.3,0.0,-0.012525000000000001,-0.03757500000000143,-0.4759499999999587,-200.0,0.0,0.0,-0.000501,-0.001502999999999588,-0.01903799999999478,-8.0,0.0,0.0,0.0275396,-0.0068849,-0.034424500000000004,-0.0068849,-0.0068849,0.0275396,0.00485470085464,0.003658363858318,-0.00814896214886,0.007709249084409,-0.001155525030549,0.002104090354134,17.82004079681076,7.402057999570388,0.31423700056620874,0.13616499927593395,12.574637999932747
pid,05:41:49.381,2,0.001,-110.297,111.438,-92.28,-90.3,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-110.1,-90.3,0.0,0.0004979617705345154,-110.2985061146884,111.41892254728032,-100.28,-90.3,0.0,-0.01208880710275223,-0.036266421308258065,-0.4593746699045449,-192.63564235931705,0.0,0.0,-0.0005020382294654846,-0.0015061146883965648,-0.019077452719685084,-8.0,0.0,0.0,0.0275396,-0.0068849,-0.034424500000000004,-0.0068849,-0.0068849,0.0275396,0.00485470085464,0.003658363858318,-0.00814896214886,0.007709249084409,-0.001155525030549,0.002104090354134,17.82004079681076,2.073572999506723,0.32447900048282463,0.209849999009748,17.448239001168986
pid,05:41:49.401,3,0.001,-110.297,111.438,-92.28,-90.3,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-110.1,-90.3,0.0,0.0004969450821876526,-110.29850916475344,111.41888391312314,-100.28,-90.3,0.0,-0.01236993911075675,-0.03710981733227165,-0.4700576862087157,-196.71711652557278,0.0,0.0,-0.0005030549178123475,-0.001509164753443315,-0.019116086876863392,-8.0,0.0,0.0,0.0481943,0.0275396,-0.0,0.0206547,-0.0206547,0.0137698,0.005565567765498,0.004820024419964,-0.008478388278282,0.007709249084409,-0.00103479853482,0.0018971306471700002,17.82004079681076,2.4792539988993667,0.2873679986805655,0.11264700151514262,19.68993899936322
pid,05:41:49.426,4,0.001,-110.297,111.438,-92.281,-90.3,-0.0,0.0,0.0,0.0,-0.04122692825638683,0.0,0.0,0.0,-110.3,111.4,-110.1,-90.3,0.0,0.0004957322826385499,-110.29851280315208,111.41883782674027,-100.281,-90.3,0.0,-0.010394704502786596,-0.03118411350836097,-0.3949987711058564,-164.90771302475991,0.0,0.0,-0.0005042677173614502,-0.0015128031520816876,-0.019162173259729798,-8.0,0.0,0.0,-0.0137698,-0.0206547,-0.0137698,-4.2755229,-0.0137698,0.0068849,0.005790964590891999,0.004282539682486,-0.008946520146408,0.011555250305490001,-0.001345238095266,0.0018798840049230002,17.81904079910026,4.376994998892769,0.3035520003322745,0.13294299969857093,15.209760000288952
pid,05:41:49.446,5,0.001,-110.297,111.438,-92.281,-90.3,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.3,111.4,-110.1,-90.3,0.0,0.0004947194328308106,-110.2985158417015,111.41879933844757,-100.281,-90.3,0.0,-0.012471754531330917,-0.03741526359399417,-0.47392667219053375,-197.46264300174192,0.0,0.0,-0.0005052805671691894,-0.0015158417015044279,-0.019200661552432052,-8.0,0.0,0.0,0.0,-0.0137698,-0.0068849,-8.6956287,0.1239282,-0.0068849,0.005270818070752,0.004663980463922,-0.009744078143956,0.012779761905027002,-0.000500152625163,0.00241452991458,17.81904079910026,2.237922999483999,0.3401080011826707,0.14053500126465224,17.53890500003763
pid,05:41:49.466,6,0.001,-110.297,111.438,-92.326,-90.3,-0.0,0.0,0.0,0.0,-2.204022607314068,0.0,0.0,0.0,-110.3,111.4,-110.1,-90.3,0.0,0.0004936985721588135,-110.29851890428353,111.41876054574205,-100.326,-90.3,0.0,-0.012398886589751974,-0.03719665976925733,-0.47115769041053407,-195.91312065019383,0.0,0.0,-0.0005063014278411865,-0.0015189042835288546,-0.019239454257956368,-8.0,0.0,0.0,0.0619641,0.0206547,0.0550792,-12.6406764,0.0275396,-0.0,0.005132112332048,0.00459462759457,-0.009119902319787999,0.004932539682642001,-0.001155525030549,0.002190323565369,17.77404090239471,3.38794900017092,0.3423849993851036,0.19596200036176015,16.09693799946399
pid,05:41:49.486,7,0.001,-110.297,111.438,-92.455,-90.299,-0.0,0.0,0.0,0.0,-6.393076175959974,0.04955873004573184,0.0,0.0,-110.3,111.4,-110.1,-90.3,0.0,0.0004926896681785583,-110.29852193099546,111.41872220739079,-100.455,-90.29950100890399,0.0,-0.012570827892193354,-0.03771248367658149,-0.4776914599033059,-198.2349201847979,-0.012414682511432724,0.0,-0.0005073103318214417,-0.0015219309954659366,-0.01927779260921625,-8.0,-0.0005010089039814147,0.0,0.0206547,-0.0137698,-0.0137698,-10.0588389,-0.0206547,-0.0206547,0.0058949938949199995,0.005513553113484,-0.010073504273378,0.006622710622848001,-0.001345238095266,0.0027767094017670003,17.645041229761972,2.3884399997768924,0.40547799835621845,0.1319620005233446,17.356942998958402
pid,05:41:49.507,8,0.001,-110.297,111.439,-92.673,-90.3,-0.0,0.0,0.0,0.04872621661451019,-10.622315222063625,-0.04872621661451019,0.0,0.0,-110.3,111.4,-110.1,-90.3,0.0,0.0004916635265350341,-110.29852500942039,111.41918218786668,-100.673,-90.30000100890398,0.0,-0.012384656559671931,-0.0371539696790172,-0.4828235034211198,-194.90486645987988,-2.4580036942576414e-05,0.0,-0.0005083364734649659,-0.0015250094203906883,-0.019817812133311463,-8.0,-1.008903979027309e-06,0.0,0.034424500000000004,-0.0206547,-0.0137698,-12.048575,0.034424500000000004,0.0206547,0.00459462759457,0.006120390720314,-0.009588034187913999,0.005242979243088,-0.001345238095266,0.002724969475026,17.42704392603633,5.114228999445913,0.310682000417728,0.13455400039674714,14.50215700060653
pid,05:41:49.527,9,0.001,-110.297,111.438,-92.888,-90.3,-0.0,0.0,0.0,-0.04939647395461628,-10.62024190034288,0.0,0.0,0.0,-110.3,111.4,-110.1,-90.3,0.0,0.0004906513085365296,-110.29852804607438,111.41864372358275,-100.888,-90.30000100890398,0.0,-0.012580014685965304,-0.03774004405789734,-0.47806590195612414,-197.5858958203295,-2.4918149591690537e-05,0.0,-0.0005093486914634704,-0.0015280460743838375,-0.019356276417255458,-8.0,-1.008903979027309e-06,0.0,-0.06884900000000001,0.0206547,-0.06884900000000001,-11.6423659,-0.0206547,0.0206547,0.005270818070752,0.005132112332048,-0.010073504273378,0.008071428571596,-0.000551892551904,0.0017419108669470002,17.212042237921672,2.3995510000531795,0.3024599991476862,0.13066599967714865,17.22229700135358
pid,05:41:49.547,10,0.001,-110.297,111.439,-93.117,-90.3,-0.0,0.0,0.0,0.049451218505257466,-11.324329037810777,0.0,0.0,0.0,-110.3,111.4,-110.1,-90.3,0.0,0.0004896402111053467,-110.29853107936668,111.41910429078293,-101.117,-90.30000100890398,0.0,-0.01261895671858236,-0.03785687015574852,-0.49193353190971784,-197.80487402289634,-2.4945765589210123e-05,0.0,-0.0005103597888946533,-0.001531079366685617,-0.019895709217067292,-8.0,-1.008903979027309e-06,0.0,-0.0481943,-0.0275396,0.0275396,-11.559747100000001,0.0068849,0.0413094,0.006016361416286,0.004351892551838,-0.01022954822942,0.008830280830464,-0.001103785103808,0.0019661172161580002,16.983045074426425,2.079331999993883,0.27279299865767825,0.09029499960888643,17.64210799956345
