controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,pd_solve_ms,hal_write_ms,sleep_ms
pd,00:15:06.082,1,-88.199,-111.658,18.141,-106.158,23.761,-29.696,0.0,0.0,0.0,0.0,0.0,0.0,-91.1351,-98.2724,-19.9081,-73.9935,22.2561,-1.1664,-89.66704999999999,-104.96520000000001,10.140999999999998,-98.158,23.00855,-21.696,0.0,0.0,0.0,0.0,0.0,0.0,-1.468049999999991,6.692799999999991,-8.0,8.0,-0.7524499999999996,8.0,-0.0619641,0.0137698,0.0137698,-0.034424500000000004,-0.2478564,-0.0,-0.015691086690889998,0.040554090353582,-0.010541636141504,0.000155219780223,-0.002655982906038,-0.0017074175824530002,59.04478674531732,2.7947889998358733,0.23192400021798676,0.12761000016325852,0.0
pd,00:15:06.088,2,-88.199,-111.658,18.141,-106.158,23.761,-29.696,0.0,0.0,0.0,0.0,0.0,0.0,-91.1351,-98.2724,-19.9081,-73.9935,22.2561,-1.1664,-89.66704999999999,-104.96520000000001,10.140999999999998,-98.158,23.00855,-21.696,-139.35291692391237,635.3061560494273,-759.3905762006066,759.3905762006066,-71.42542988276826,759.3905762006066,-1.468049999999991,6.692799999999991,-8.0,8.0,-0.7524499999999996,8.0,-0.0619641,0.0137698,0.0137698,-0.034424500000000004,-0.2478564,-0.0,-0.015691086690889998,0.040554090353582,-0.010541636141504,0.000155219780223,-0.002655982906038,-0.0017074175824530002,59.04478674531732,3.0818039999758184,0.2436639997540624,0.11698100024659652,0.0
pd,00:15:06.094,3,-88.199,-111.658,18.141,-106.158,23.761,-29.696,0.0,0.0,0.0,0.0,0.0,0.0,-91.1351,-98.2724,-19.9081,-73.9935,22.2561,-1.1664,-89.66704999999999,-104.96520000000001,10.140999999999998,-98.158,23.00855,-21.696,-116.31432972911693,530.2738639767274,-633.8439684158827,633.8439684158827,-59.61698675431634,633.8439684158827,-1.468049999999991,6.692799999999991,-8.0,8.0,-0.7524499999999996,8.0,-0.0619641,0.0137698,0.0137698,-0.034424500000000004,-0.2478564,-0.0,-0.015691086690889998,0.040554090353582,-0.010541636141504,0.000155219780223,-0.002655982906038,-0.0017074175824530002,59.04478674531732,2.9691749996345607,0.5760499998359592,0.18834999991668155,0.0
pd,00:15:06.100,4,-88.199,-111.658,18.141,-106.158,23.761,-29.696,0.0,0.0,0.0,0.0,0.0,0.0,-91.1351,-98.2724,-19.9081,-73.9935,22.2561,-1.1664,-89.66704999999999,-104.96520000000001,10.140999999999998,-98.158,23.00855,-21.696,-131.2944685743527,598.5679093180944,-715.4768220393194,715.4768220393194,-67.2950668429357,715.4768220393194,-1.468049999999991,6.692799999999991,-8.0,8.0,-0.7524499999999996,8.0,-0.0619641,0.0137698,0.0137698,-0.034424500000000004,-0.2478564,-0.0,-0.015691086690889998,0.040554090353582,-0.010541636141504,0.000155219780223,-0.002655982906038,-0.0017074175824530002,59.04478674531732,2.1048140001767024,0.25705300004119636,0.1196470002469141,0.0
pd,00:15:06.102,5,-88.199,-111.658,18.141,-106.159,23.756,-29.697,0.0,0.0,0.0,-0.3856476645844085,-1.928238322912452,-0.3856476645816683,-91.1351,-98.2724,-19.9081,-73.9935,22.2561,-1.1664,-89.66704999999999,-104.96520000000001,10.140999999999998,-98.159,23.198873832291245,-21.697,-283.0750269952185,1290.5313447591022,-1542.5906583302685,1542.5906583302685,-107.42720272735848,1542.5906583302685,-1.468049999999991,6.692799999999991,-8.0,8.0,-0.5571261677087556,8.0,-0.0619641,0.0137698,0.0137698,-0.034424500000000004,-0.2478564,-0.0,-0.015691086690889998,0.040554090353582,-0.010541636141504,0.000155219780223,-0.002655982906038,-0.0017074175824530002,59.04568746318397,4.4179589999657765,0.9999349999816332,0.12942500006829505,0.0
pd,00:15:06.108,6,-88.199,-111.658,18.141,-106.159,23.756,-29.697,0.0,0.0,0.0,0.0,0.0,0.0,-91.1351,-98.2724,-19.9081,-73.9935,22.2561,-1.1664,-89.66704999999999,-104.96520000000001,10.140999999999998,-98.159,23.006050000000002,-21.697,-124.7810964860372,568.8736232156607,-679.9828152231183,679.9828152231183,-63.744139034572214,679.9828152231183,-1.468049999999991,6.692799999999991,-8.0,8.0,-0.7499499999999983,8.0,-0.0619641,0.0137698,0.0137698,-0.034424500000000004,-0.2478564,-0.0,-0.015691086690889998,0.040554090353582,-0.010541636141504,0.000155219780223,-0.002655982906038,-0.0017074175824530002,59.04568746318397,1.9165740000062215,0.2011649999076326,0.09112899988394929,0.0
pd,00:15:06.110,7,-88.199,-111.658,18.141,-106.159,23.756,-29.697,0.0,0.0,0.0,0.0,0.0,0.0,-91.1351,-98.2724,-19.9081,-73.9935,22.2561,-1.1664,-89.66704999999999,-104.96520000000001,10.140999999999998,-98.159,23.006050000000002,-21.697,-319.7345512098864,1457.661118039256,-1742.36327759892,1742.36327759892,-163.33566750441378,1742.36327759892,-1.468049999999991,6.692799999999991,-8.0,8.0,-0.7499499999999983,8.0,-0.0619641,0.0137698,0.0137698,-0.034424500000000004,-0.2478564,-0.0,-0.015691086690889998,0.040554090353582,-0.010541636141504,0.000155219780223,-0.002655982906038,-0.0017074175824530002,59.04568746318397,1.9055560001106642,0.24997900027301512,0.1464980000491778,0.0
pd,00:15:06.113,8,-88.199,-111.658,18.141,-106.159,23.756,-29.697,0.0,0.0,0.0,0.0,0.0,0.0,-91.1351,-98.2724,-19.9081,-73.9935,22.2561,-1.1664,-89.66704999999999,-104.96520000000001,10.140999999999998,-98.159,23.006050000000002,-21.697,-303.9514259650504,1385.7062795537563,-1656.3546253332017,1656.3546253332017,-155.27289390857936,1656.3546253332017,-1.468049999999991,6.692799999999991,-8.0,8.0,-0.7499499999999983,8.0,-0.0619641,0.0137698,0.0137698,-0.034424500000000004,-0.2478564,-0.0,-0.015691086690889998,0.040554090353582,-0.010541636141504,0.000155219780223,-0.002655982906038,-0.0017074175824530002,59.04568746318397,1.8225570001959568,0.192312999843125,0.07631500011484604,0.0
pd,00:15:06.115,9,-88.199,-111.658,18.141,-106.159,23.756,-29.697,0.0,0.0,0.0,0.0,0.0,0.0,-91.1351,-98.2724,-19.9081,-73.9935,22.2561,-1.1664,-89.66704999999999,-104.96520000000001,10.140999999999998,-98.159,23.006050000000002,-21.697,-338.0983959587081,1541.3813865143857,-1842.4353173731606,1842.4353173731606,-172.71679578300024,1842.4353173731606,-1.468049999999991,6.692799999999991,-8.0,8.0,-0.7499499999999983,8.0,-0.0619641,0.0137698,0.0137698,-0.034424500000000004,-0.2478564,-0.0,-0.015691086690889998,0.040554090353582,-0.010541636141504,0.000155219780223,-0.002655982906038,-0.0017074175824530002,59.04568746318397,1.7808349998631456,0.15349900013461593,0.06437000001824345,0.0
pd,00:15:06.117,10,-88.199,-111.658,18.141,-106.159,23.756,-29.697,0.0,0.0,0.0,0.0,0.0,0.0,-91.1351,-98.2724,-19.9081,-73.9935,22.2561,-1.1664,-89.66704999999999,-104.96520000000001,10.140999999999998,-98.159,23.006050000000002,-21.697,-354.6508459394074,1616.8435555350761,-1932.6363322197903,1932.6363322197903,-181.172577168529,1932.6363322197903,-1.468049999999991,6.692799999999991,-8.0,8.0,-0.7499499999999983,8.0,-0.0619641,0.0137698,0.0137698,-0.034424500000000004,-0.2478564,-0.0,-0.015691086690889998,0.040554090353582,-0.010541636141504,0.000155219780223,-0.002655982906038,-0.0017074175824530002,59.04568746318397,1.7196509998029796,0.1727759999994305,0.07577700034744339,0.0
