controller,timestamp,loop,q0,q1,q2,q3,q4,q5,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,target0,target1,target2,target3,target4,target5,cmd_pos0,cmd_pos1,cmd_pos2,cmd_pos3,cmd_pos4,cmd_pos5,cmd_vel0,cmd_vel1,cmd_vel2,cmd_vel3,cmd_vel4,cmd_vel5,u0,u1,u2,u3,u4,u5,hal_vel0,hal_vel1,hal_vel2,hal_vel3,hal_vel4,hal_vel5,hal_torq0,hal_torq1,hal_torq2,hal_torq3,hal_torq4,hal_torq5,err_norm,poll_ms,solve_ms,hal_write_ms,sleep_ms
invdyn,01:01:24.160,1,-93.719,-116.979,9.159,-71.699,25.322,-3.295,0.0,0.0,0.0,0.0,0.0,0.0,-83.6178,-92.6476,9.3205,-83.0522,-1.1124,-11.9085,-88.66839999999999,-108.979,9.23975,-77.37559999999999,17.322,-7.60175,126.26499999999989,200.0,2.0187499999999803,-141.91500000000002,-200.0,-107.66875,5.050600000000003,8.0,0.0807500000000001,-5.676599999999993,-8.0,-4.30675,-0.1514678,-3.0431258,0.8674974,-0.0550792,0.0206547,0.034424500000000004,-0.02522710622679,0.0054268620267939995,0.03649694749649,0.001362484737513,-0.004346153846244,-0.0033803418804120005,39.94924762120058,2.0254510000086157,0.2281440001752344,0.09160899935523048,17.722285999298037
invdyn,01:01:24.181,2,-93.722,-117.041,9.176,-71.7,25.322,-3.294,-0.1472408902618886,-3.0429783987454653,0.8343650448173107,-0.04908029675419536,0.0,0.0490802967539556,-83.6178,-92.6476,9.3205,-83.0522,-1.1124,-11.9085,-88.6699,-109.041,9.248249999999999,-77.37610000000001,17.322,-7.60125,123.9792836153431,196.32118701584403,1.7730257202368287,-139.292336202579,-196.32118701584403,-105.70055409674927,5.052099999999996,8.0,0.0722499999999986,-5.676100000000005,-8.0,-4.30725,-0.1996621,-3.0431258,0.757339,-0.06884900000000001,-0.0068849,0.0275396,-0.025019047618734,0.00442124542119,0.036548962148504,0.001103785103808,-0.00310439560446,-0.0033975885226590003,39.98766384649146,1.9775809996644966,0.22159000036481302,0.08490599975630175,17.501086000265786
invdyn,01:01:24.203,3,-93.725,-117.1,9.193,-71.701,25.322,-3.293,-0.1472029948526027,-2.8949922321009534,0.8341503041646904,-0.0490676649504027,0.0,0.0490676649508603,-83.6178,-92.6476,9.3205,-83.0522,-1.1124,-11.9085,-88.6714,-109.1,9.25675,-77.3766,17.322,-7.600750000000001,123.98417579784734,196.2706598034628,1.5640318203088381,-139.24421959756674,-196.2706598034628,-105.68561684604587,5.053599999999989,8.0,0.06375000000000064,-5.675600000000003,-8.0,-4.30775,-0.1927772,-3.0913201,0.7986484,-0.0275396,-0.0481943,0.13081310000000002,-0.02375335775306,0.004178510378458,0.03580341880297,0.001293498168525,-0.0031906288156950003,-0.002897435897496,40.02431384671072,3.795145999902161,0.24655200013512513,0.332014000377967,13.90956700015522
invdyn,01:01:24.222,4,-93.728,-117.157,9.208,-71.702,25.321,-3.292,-0.1473736779845689,-2.800099881706809,0.7368683899228444,-0.04912455932842233,-0.04912455932807328,0.04912455932820418,-83.6178,-92.6476,9.3205,-83.0522,-1.1124,-11.9085,-88.6729,-109.157,9.26425,-77.3771,17.321,-7.60025,124.1647799299609,196.4982373127511,1.381628231105268,-139.39339332169922,-196.4982373127511,-105.82044136283248,5.055099999999996,8.0,0.056250000000000355,-5.6751000000000005,-8.0,-4.30825,0.9570011,0.0137698,0.1170433,-4.1584796,-4.2892927,-2.9054278,0.020753846153586,0.021742124541852,0.036999755799291996,0.006467490842625,-0.00655372405386,0.006950396825541,40.059146727058476,3.19017400033772,0.2364960000704741,0.118183999802568,16.503898000337358
invdyn,01:01:24.242,5,-93.723,-117.181,9.212,-71.743,25.277,-3.319,0.24735524810375814,-1.1873051908991639,0.19788419848316469,-2.028313034452504,-2.176726183315075,-1.3357183397615155,-83.6178,-92.6476,9.3205,-83.0522,-1.1124,-11.9085,-88.6704,-109.181,9.26625,-77.3976,17.277,-7.6137500000000005,124.97871265701846,197.88419848318648,1.3419022209641007,-139.86949859287833,-197.88419848318648,-106.23289517945815,5.052599999999998,8.0,0.05424999999999969,-5.654600000000002,-8.0,-4.2947500000000005,5.5423445000000005,1.2737065,0.0275396,-8.0415632,-8.8952908,-5.8177405,0.038889621489133996,0.073011233210318,0.037467887667418,0.0036735347986110002,-0.007967948718114001,0.0025352564103090004,40.02614772995273,1.9420449998506228,0.22471899956144625,0.08312899990414735,17.81647099960537
invdyn,01:01:24.262,6,-93.674,-117.171,9.212,-71.868,25.147,-3.417,2.4233668521833795,0.4945646637105209,0.0,-6.182058296387133,-6.429340628242745,-4.846733704367506,-83.6178,-92.6476,9.3205,-83.0522,-1.1124,-11.9085,-88.64590000000001,-109.171,9.26625,-77.4601,17.147,-7.66275,124.33602928025662,197.82586548438826,1.3415066503160002,-138.282752796906,-197.82586548438826,-104.98989604754269,5.028099999999995,8.0,0.05424999999999969,-5.592100000000002,-8.0,-4.24575,7.504541000000001,8.1172971,0.0068849,-8.4890817,-11.842028,-6.3203382,0.024845665445354,0.081558974357952,0.038525518925036,0.0019316239316640002,-0.0027767094017670003,0.001103785103808,39.86582582237574,1.9547109995983192,0.22118199922260828,0.6209349994605873,17.259275000469643
invdyn,01:01:24.282,7,-93.529,-117.071,9.213,-72.029,24.92,-3.541,7.173217588224699,4.947046612568831,0.04947046612565667,-7.9647450462352065,-11.229795810530128,-6.1343377995848325,-83.6178,-92.6476,9.3205,-83.0522,-1.1124,-11.9085,-88.57339999999999,-109.071,9.266749999999998,-77.5406,16.92,-7.72475,122.57792096621996,197.88186450273636,1.329518777127759,-136.33071054916024,-197.88186450273636,-103.48603132666541,4.955600000000004,8.0,0.053749999999999076,-5.511600000000001,-8.0,-4.18375,7.9451746000000005,10.272270800000001,-0.0137698,-9.0467586,-11.6492508,-5.8039707,0.021447374847105998,0.085373382172312,0.03909768009719,0.000586385836398,-0.005743131868251001,0.0033286019536710003,39.54690573862891,1.9467109996185172,0.2653660003488767,0.08492500001011649,17.75793400065595
invdyn,01:01:24.302,8,-93.384,-116.887,9.213,-72.214,24.688,-3.66,7.180161979646092,9.111377960378615,0.0,-9.160896318859171,-11.488259167434204,-5.892684659158,-83.6178,-92.6476,9.3205,-83.0522,-1.1124,-11.9085,-88.5009,-108.887,9.266749999999998,-77.6331,16.688,-7.78425,120.9015481476234,198.07343392127694,1.3308058841585786,-134.172468220349,-198.07343392127694,-102.1130449812283,4.883099999999999,8.0,0.053749999999999076,-5.4191,-8.0,-4.12425,7.7179729,12.4341294,0.0413094,-7.9933689,-11.773179,-6.1895251,0.020684493284234,0.074224908423978,0.038785592185106,0.0036390415141170003,-0.0033803418804120005,0.002035103785146,39.167635909000175,2.020969000113837,0.34414300080243265,0.12972000058653066,17.537104000439285
invdyn,01:01:24.323,9,-93.221,-116.648,9.213,-72.378,24.446,-3.778,8.068444213656692,11.830418202846769,0.0,-8.117943871409425,-11.978917176103911,-5.840959614794528,-83.6178,-92.6476,9.3205,-83.0522,-1.1124,-11.9085,-88.4194,-108.648,9.266749999999998,-77.7151,16.446,-7.843249999999999,118.83877833219252,197.9986310099842,1.3303033020983304,-132.09231169542332,-197.9986310099842,-100.61424183916728,4.801600000000008,8.0,0.053749999999999076,-5.337100000000007,-8.0,-4.065249999999999,7.5871598,13.583907700000001,0.1239282,-8.0277934,-11.311890700000001,-6.2514892,0.018863980463744,0.053765811965138,0.038352136751655996,0.0024662698413210004,-0.005484432234546001,0.0022248168498630004,38.74954958576939,2.081468000142195,0.23579199933010386,0.11681300020427443,17.624899000111327
invdyn,01:01:24.343,10,-93.079,-116.383,9.214,-72.534,24.215,-3.896,7.021990237921696,13.104418401754373,0.04945063547837872,-7.714299134617944,-11.423096795491604,-5.835174986441552,-83.6178,-92.6476,9.3205,-83.0522,-1.1124,-11.9085,-88.3484,-108.383,9.26725,-77.79310000000001,16.215,-7.9022499999999996,116.96558809686611,197.80254191327313,1.3166231696102082,-130.03291852201176,-197.80254191327313,-99.0558041925063,4.7305999999999955,8.0,0.05325000000000024,-5.259100000000004,-8.0,-4.00625,7.435692,12.8127989,0.2822809,-8.5923552,-12.3308559,-6.7265473,0.022054212453936,0.048061538460936,0.036618315017856,-0.000620879120892,-0.002155830280875,-0.00010347985348200002,38.33020661436616,2.0484320002651657,0.221848999899521,0.09129500085691689,17.69745299952774
